Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;torque
23_02_21 12:05:56.838;0;I;1220;808;2101;4;;5ef82836;2.517851953598438e-06
23_02_21 12:05:56.970;0;I;1220;808;2101;4;;57ad0f36;2.1409557575680083e-06
23_02_21 12:05:57.101;0;I;1220;808;2101;4;;17fb3b36;2.8011324957333272e-06
23_02_21 12:05:57.232;0;I;1220;808;2101;4;;acb21f36;2.3796847017365508e-06
23_02_21 12:05:57.365;0;I;1220;808;2101;4;;e6f52836;2.5177082534355577e-06
23_02_21 12:05:57.496;0;I;1220;808;2101;4;;e6b02f36;2.618000053189462e-06
23_02_21 12:05:57.629;0;I;1220;808;2101;4;;cb01c7b6;-5.930870884185424e-06
23_02_21 12:05:57.761;0;I;1220;808;2101;4;;fb0ad8b6;-6.438579930545529e-06
23_02_21 12:05:57.891;0;I;1220;808;2101;4;;a4de9535;1.1166162039444316e-06
23_02_21 12:05:58.023;0;I;1220;808;2101;4;;ce0ccfb6;-6.1705713960691355e-06
23_02_21 12:05:58.155;0;I;1220;808;2101;4;;60867d35;9.444538591196761e-07
23_02_21 12:05:58.287;0;I;1220;808;2101;4;;15e17135;9.010703365674999e-07
23_02_21 12:05:58.418;0;I;1220;808;2101;4;;4d4f8a35;1.0304880788680748e-06
23_02_21 12:05:58.549;0;I;1220;808;2101;4;;b5eee635;1.7205808262588107e-06
23_02_21 12:05:58.683;0;I;1220;808;2101;4;;05452e36;2.5968195132008987e-06
23_02_21 12:05:58.822;0;I;1220;808;2101;4;;64814336;2.9132579584256746e-06
23_02_21 12:05:58.951;0;I;1220;808;2101;4;;d68392b6;-4.366486791695934e-06
23_02_21 12:05:59.091;0;I;1220;808;2101;4;;2cdd94b6;-4.436491508386098e-06
23_02_21 12:05:59.263;0;I;1220;808;2101;4;;47dd1236;2.1884495708945906e-06
23_02_21 12:05:59.349;0;I;1220;808;2101;4;;6ad3a4b6;-4.9121927077067085e-06
23_02_21 12:05:59.475;0;I;1220;808;2101;4;;2d834a36;3.0176699965522857e-06
23_02_21 12:05:59.608;0;I;1220;808;2101;4;;023510b7;-8.595410690759309e-06
23_02_21 12:05:59.740;0;I;1220;808;2101;4;;ecd88eb6;-4.2571828089421615e-06
23_02_21 12:05:59.871;0;I;1220;808;2101;4;;2d6d6436;3.4038196190522285e-06
23_02_21 12:06:00.004;0;I;1220;808;2101;4;;94645e36;3.313912202429492e-06
23_02_21 12:06:00.136;0;I;1220;808;2101;4;;81687836;3.7015709040133515e-06
23_02_21 12:06:00.269;0;I;1220;808;2101;4;;01397c36;3.7584106848953525e-06
23_02_21 12:06:00.402;0;I;1220;808;2101;4;;e3e03736;2.7400026283430634e-06
23_02_21 12:06:00.533;0;I;1220;808;2101;4;;e9240ab7;-8.234034794440959e-06
23_02_21 12:06:00.666;0;I;1220;808;2101;4;;52998eb6;-4.249778612575028e-06
23_02_21 12:06:00.797;0;I;1220;808;2101;4;;918286b6;-4.008711130154552e-06
23_02_21 12:06:00.929;0;I;1220;808;2101;4;;a37308b7;-8.133155461109709e-06
23_02_21 12:06:01.060;0;I;1220;808;2101;4;;53ce6f36;3.573387175492826e-06
23_02_21 12:06:01.192;0;I;1220;808;2101;4;;f0656d36;3.537508746376261e-06
23_02_21 12:06:01.324;0;I;1220;808;2101;4;;a16c6c36;3.5229970762884477e-06
23_02_21 12:06:01.456;0;I;1220;808;2101;4;;7e6a5436;3.1652448342356365e-06
23_02_21 12:06:01.588;0;I;1220;808;2101;4;;b6938b36;4.159718628216069e-06
23_02_21 12:06:01.718;0;I;1220;808;2101;4;;dbcc4eb6;-3.0815633635938866e-06
23_02_21 12:06:01.850;0;I;1220;808;2101;4;;7230a036;4.774011358676944e-06
23_02_21 12:06:01.982;0;I;1220;808;2101;4;;5cb39236;4.3720192479668185e-06
23_02_21 12:06:02.112;0;I;1220;808;2101;4;;21118e36;4.2339238461863715e-06
23_02_21 12:06:02.244;0;I;1220;808;2101;4;;ef7f8236;3.889195340889273e-06
23_02_21 12:06:02.375;0;I;1220;808;2101;4;;6dc540b6;-2.8725146421493264e-06
23_02_21 12:06:32.052;0;I;1220;808;2101;4;;80d73d35;7.072158041410148e-07
23_02_21 12:06:32.183;0;I;1220;808;2101;4;;138931b5;-6.613710752390034e-07
23_02_21 12:06:32.316;0;I;1220;808;2101;4;;212c18b5;-5.668862854690815e-07
23_02_21 12:06:32.442;0;I;1220;808;2101;4;;290232b4;-1.6578327688421268e-07
23_02_21 12:06:32.573;0;I;1220;808;2101;4;;7ca329b3;-3.9497066950389126e-08
23_02_21 12:06:32.702;0;I;1220;808;2101;4;;7b6c8534;2.4852110414030903e-07
23_02_21 12:06:32.833;0;I;1220;808;2101;4;;ebd99134;2.716691085424827e-07
23_02_21 12:06:32.963;0;I;1220;808;2101;4;;663479b6;-3.713439127750462e-06
23_02_21 12:06:33.092;0;I;1220;808;2101;4;;c3113c35;7.006130431363999e-07
23_02_21 12:06:33.223;0;I;1220;808;2101;4;;25c12435;6.137582317933266e-07
23_02_21 12:06:33.354;0;I;1220;808;2101;4;;91689535;1.1131797919006203e-06
23_02_21 12:06:33.482;0;I;1220;808;2101;4;;ccee8035;9.606242201698478e-07
23_02_21 12:06:33.613;0;I;1220;808;2101;4;;7ac68835;1.019055389406276e-06
23_02_21 12:06:33.742;0;I;1220;808;2101;4;;e5e12035;5.993336458232079e-07
23_02_21 12:06:33.872;0;I;1220;808;2101;4;;06f6e0b6;-6.704361112497281e-06
23_02_21 12:06:34.003;0;I;1220;808;2101;4;;21194e35;7.677754751966859e-07
23_02_21 12:06:34.133;0;I;1220;808;2101;4;;ab309634;2.7975087846243696e-07
23_02_21 12:06:34.263;0;I;1220;808;2101;4;;92871634;1.4019158811606758e-07
23_02_21 12:06:34.393;0;I;1220;808;2101;4;;b8d99bb1;-4.535845476993927e-09
23_02_21 12:06:34.521;0;I;1220;808;2101;4;;81ff1c34;1.462158394360813e-07
23_02_21 12:06:34.652;0;I;1220;808;2101;4;;244dca34;3.7681559206248494e-07
23_02_21 12:06:34.782;0;I;1220;808;2101;4;;8f2d0635;4.998518647880701e-07
23_02_21 12:06:34.912;0;I;1220;808;2101;4;;e2f25b35;8.193729854610865e-07
23_02_21 12:06:35.043;0;I;1220;808;2101;4;;597aa435;1.2254560033397865e-06
23_02_21 12:06:35.173;0;I;1220;808;2101;4;;61a13db6;-2.8257129542907933e-06
23_02_21 12:06:35.303;0;I;1220;808;2101;4;;dc6320b6;-2.3899983716546558e-06
23_02_21 12:06:35.436;0;I;1220;808;2101;4;;7968c1b5;-1.4410026096811634e-06
23_02_21 12:06:35.565;0;I;1220;808;2101;4;;dd8d4db5;-7.657488936274603e-07
23_02_21 12:06:35.695;0;I;1220;808;2101;4;;772902b5;-4.848911316912563e-07
23_02_21 12:06:35.826;0;I;1220;808;2101;4;;d4c4bdb4;-3.534720462994301e-07
23_02_21 12:06:35.956;0;I;1220;808;2101;4;;8ae25db7;-1.3225371731095947e-05
23_02_21 12:06:36.085;0;I;1220;808;2101;4;;982bbd35;1.4094284779275768e-06
23_02_21 12:06:36.215;0;I;1220;808;2101;4;;fc577436;3.6410046959645115e-06
23_02_21 12:06:36.344;0;I;1220;808;2101;4;;7f3c5436;3.1625675092072925e-06
23_02_21 12:06:36.473;0;I;1220;808;2101;4;;e0a72336;2.4386608856730163e-06
23_02_21 12:06:36.603;0;I;1220;808;2101;4;;f90dd435;1.5799297443663818e-06
23_02_21 12:06:36.733;0;I;1220;808;2101;4;;1562c4b6;-5.8526734392216895e-06
23_02_21 12:06:36.862;0;I;1220;808;2101;4;;cac5b535;1.3543115073844092e-06
23_02_21 12:06:36.991;0;I;1220;808;2101;4;;07a72c35;6.431804990825185e-07
23_02_21 12:06:37.121;0;I;1220;808;2101;4;;b735bc34;3.505681149817974e-07
23_02_21 12:06:37.255;0;I;1220;808;2101;4;;74fc0037;7.68817335483618e-06
23_02_21 12:06:37.378;0;I;1220;808;2101;4;;0f3f8f34;2.6681706799536187e-07
23_02_21 12:06:37.507;0;I;1220;808;2101;4;;5dcfec34;4.4109302166361886e-07
23_02_21 12:06:37.640;0;I;1220;808;2101;4;;08685a35;8.136271389957983e-07
23_02_21 12:06:37.767;0;I;1220;808;2101;4;;89da0e35;5.321713274497597e-07
23_02_21 12:06:37.897;0;I;1220;808;2101;4;;259bf334;4.537515962965699e-07
23_02_21 12:06:38.026;0;I;1220;808;2101;4;;45ea9935;1.1467569720480242e-06
23_02_21 12:06:38.155;0;I;1220;808;2101;4;;c485e435;1.7026254681695718e-06
23_02_21 12:06:38.286;0;I;1220;808;2101;4;;f340cdb6;-6.117037173680728e-06
23_02_21 12:06:38.416;0;I;1220;808;2101;4;;596be135;1.679504862295289e-06
23_02_21 12:06:38.544;0;I;1220;808;2101;4;;0a3eae35;1.2982065982214408e-06
23_02_21 12:06:38.675;0;I;1220;808;2101;4;;e1bfcdb6;-6.131813734100433e-06
23_02_21 12:06:38.805;0;I;1220;808;2101;4;;57cabd35;1.4140485973257455e-06
23_02_21 12:06:38.936;0;I;1220;808;2101;4;;a1648635;1.0013064866143395e-06
23_02_21 12:06:39.064;0;I;1220;808;2101;4;;cdbc2db4;-1.6180565864942764e-07
23_02_21 12:06:39.194;0;I;1220;808;2101;4;;aed32533;3.860957775714269e-08
23_02_21 12:06:39.325;0;I;1220;808;2101;4;;cd34b733;8.531205963890898e-08
23_02_21 12:06:39.457;0;I;1220;808;2101;4;;3b9b0834;1.272245953032325e-07
23_02_21 12:06:39.585;0;I;1220;808;2101;4;;f0b6b134;3.310192369099241e-07
23_02_21 12:06:39.716;0;I;1220;808;2101;4;;1a6f0534;1.2427008755366842e-07
23_02_21 12:06:39.845;0;I;1220;808;2101;4;;e2fb3335;6.704923407596652e-07
23_02_21 12:06:39.975;0;I;1220;808;2101;4;;71a9b135;1.3236841596153681e-06
23_02_21 12:06:40.106;0;I;1220;808;2101;4;;164fbd36;5.641845746140461e-06
23_02_21 12:06:40.237;0;I;1220;808;2101;4;;4e02b935;1.378424485665164e-06
23_02_21 12:06:40.368;0;I;1220;808;2101;4;;cbadd235;1.5696799664510763e-06
23_02_21 12:06:40.498;0;I;1220;808;2101;4;;5cd5f435;1.8241512407257687e-06
23_02_21 12:06:40.629;0;I;1220;808;2101;4;;692a2136;2.40155554820376e-06
