Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;angularRate
23_02_21 12:45:19.828;57315;I;1220;808;2100;4;;aecad7bc;-0.026341762393712997
23_02_21 12:45:19.958;57315;I;1220;808;2100;4;;2509d3bc;-0.02576119638979435
23_02_21 12:45:20.089;57315;I;1220;808;2100;4;;5b5cadbc;-0.021162202581763268
23_02_21 12:45:20.220;57315;I;1220;808;2100;4;;1083d7bc;-0.026307612657546997
23_02_21 12:45:20.350;57315;I;1220;808;2100;4;;5494d6bc;-0.026193775236606598
23_02_21 12:45:20.481;57315;I;1220;808;2100;4;;6693fabc;-0.03058786317706108
23_02_21 12:45:20.613;57315;I;1220;808;2100;4;;939f0abd;-0.03384358808398247
23_02_21 12:45:20.744;57315;I;1220;808;2100;4;;9a3c2abd;-0.04156170040369034
23_02_21 12:45:20.876;57315;I;1220;808;2100;4;;57dd20bd;-0.03927358612418175
23_02_21 12:45:21.005;57315;I;1220;808;2100;4;;5be012bd;-0.03585849329829216
23_02_21 12:45:21.136;57315;I;1220;808;2100;4;;0ce929bd;-0.04148201644420624
23_02_21 12:45:21.266;57315;I;1220;808;2100;4;;30960ebd;-0.034811198711395264
23_02_21 12:45:21.397;57315;I;1220;808;2100;4;;ec74f9bc;-0.03045126050710678
23_02_21 12:45:21.529;57315;I;1220;808;2100;4;;d6eefdbc;-0.03099767491221428
23_02_21 12:45:21.661;57315;I;1220;808;2100;4;;c715b8bc;-0.022471321746706963
23_02_21 12:45:21.793;57315;I;1220;808;2100;4;;08cb96bc;-0.018407359719276428
23_02_21 12:45:21.925;57315;I;1220;808;2100;4;;713bd7bc;-0.026273461058735847
23_02_21 12:45:22.058;57315;I;1220;808;2100;4;;325f0c3e;0.13708189129829407
23_02_21 12:45:22.191;57315;I;1220;808;2100;4;;01c70b3e;0.13650132715702057
23_02_21 12:45:22.321;57315;I;1220;808;2100;4;;49782abd;-0.04161861911416054
23_02_21 12:45:22.452;57315;I;1220;808;2100;4;;f6e613bd;-0.03610893338918686
23_02_21 12:45:22.584;57315;I;1220;808;2100;4;;0cc6bdbc;-0.02316572517156601
23_02_21 12:45:22.717;57315;I;1220;808;2100;4;;87c1d2bc;-0.02572704665362835
23_02_21 12:45:22.849;57315;I;1220;808;2100;4;;8a86b7bc;-0.022403020411729813
23_02_21 12:45:22.984;57315;I;1220;808;2100;4;;0f68b6bc;-0.022266415879130363
23_02_21 12:45:23.112;57315;I;1220;808;2100;4;;c80dedbc;-0.028937235474586487
23_02_21 12:45:23.244;57315;I;1220;808;2100;4;;2282fbbc;-0.03070170059800148
23_02_21 12:45:23.377;57315;I;1220;808;2100;4;;178b143e;0.14506183564662933
23_02_21 12:45:23.509;57315;I;1220;808;2100;4;;58d72ebe;-0.17074334621429443
23_02_21 12:45:23.640;57315;I;1220;808;2100;4;;6e34ccbd;-0.09970937669277191
23_02_21 12:45:23.770;57315;I;1220;808;2100;4;;1be98dbd;-0.06929226964712143
23_02_21 12:45:23.903;57315;I;1220;808;2100;4;;cd61db3d;0.10712013393640518
23_02_21 12:45:24.034;57315;I;1220;808;2100;4;;6a966cbd;-0.057760633528232574
23_02_21 12:45:24.164;57315;I;1220;808;2100;4;;eb80dd3d;0.10815604776144028
23_02_21 12:45:24.295;57315;I;1220;808;2100;4;;896b7dbd;-0.06187013164162636
23_02_21 12:45:24.428;57315;I;1220;808;2100;4;;6903ca3d;0.09863931685686111
23_02_21 12:45:24.558;57315;I;1220;808;2100;4;;d1dc4e3e;0.20201422274112701
23_02_21 12:45:24.690;57315;I;1220;808;2100;4;;4138d2bd;-0.1026463583111763
23_02_21 12:45:24.823;57315;I;1220;808;2100;4;;2478093e;0.13424736261367798
23_02_21 12:45:24.958;57315;I;1220;808;2100;4;;2965f3bc;-0.029711322858929634
23_02_21 12:45:25.088;57315;I;1220;808;2100;4;;b96ae9bc;-0.02849327214062214
23_02_21 12:45:25.219;57315;I;1220;808;2100;4;;7697103e;0.14120277762413025
23_02_21 12:45:25.350;57315;I;1220;808;2100;4;;aeb701bd;-0.031669311225414276
23_02_21 12:45:25.482;57315;I;1220;808;2100;4;;3bd10d3e;0.13849346339702606
23_02_21 12:45:25.616;57315;I;1220;808;2100;4;;49f4c4bc;-0.024042265489697456
23_02_21 12:45:25.747;57315;I;1220;808;2100;4;;7179e4bc;-0.02788993902504444
23_02_21 12:45:25.881;57315;I;1220;808;2100;4;;ef16f2bc;-0.029551951214671135
23_02_21 12:45:26.010;57315;I;1220;808;2100;4;;576106bd;-0.03280767425894737
23_02_21 12:45:26.142;57315;I;1220;808;2100;4;;4b2a20bd;-0.03910283371806145
23_02_21 12:45:26.273;57315;I;1220;808;2100;4;;d97d20bd;-0.03918251767754555
23_02_21 12:45:26.406;57315;I;1220;808;2100;4;;2965f3bc;-0.029711322858929634
23_02_21 12:45:26.538;57315;I;1220;808;2100;4;;914e0e3e;0.13897158205509186
23_02_21 12:45:26.669;57315;I;1220;808;2100;4;;f8751dbd;-0.03844258189201355
23_02_21 12:45:26.801;57315;I;1220;808;2100;4;;4b4d0cbd;-0.034253399819135666
23_02_21 12:45:26.933;57315;I;1220;808;2100;4;;746135bd;-0.04428239166736603
23_02_21 12:45:27.066;57315;I;1220;808;2100;4;;9165fd3d;0.12372887879610062
23_02_21 12:45:27.198;57315;I;1220;808;2100;4;;29b316bd;-0.036791954189538956
23_02_21 12:45:27.329;57315;I;1220;808;2100;4;;c5a91abd;-0.03775956109166145
23_02_21 12:45:27.462;57315;I;1220;808;2100;4;;52cf0abd;-0.03388912230730057
23_02_21 12:45:27.594;57315;I;1220;808;2100;4;;6d38653c;0.01399050373584032
23_02_21 12:45:27.725;57315;I;1220;808;2100;4;;7697103e;0.14120277762413025
23_02_21 12:45:27.856;57315;I;1220;808;2100;4;;562b2bbd;-0.041789375245571136
23_02_21 12:45:27.987;57315;I;1220;808;2100;4;;0a7d0c3e;0.13719573616981506
23_02_21 12:45:28.119;57315;I;1220;808;2100;4;;b32611bd;-0.03543729707598686
23_02_21 12:45:28.251;57315;I;1220;808;2100;4;;b58efc3d;0.12331906706094742
23_02_21 12:45:28.383;57315;I;1220;808;2100;4;;698316bd;-0.03674641624093056
23_02_21 12:45:28.512;57315;I;1220;808;2100;4;;30f115be;-0.14642786979675293
23_02_21 12:45:28.644;57315;I;1220;808;2100;4;;451c8abd;-0.06743673235177994
23_02_21 12:45:28.774;57315;I;1220;808;2100;4;;25ee31bd;-0.04344000294804573
23_02_21 12:45:28.906;57315;I;1220;808;2100;4;;0ff20d3e;0.13861869275569916
23_02_21 12:45:29.036;57315;I;1220;808;2100;4;;5bb5dbbc;-0.026819875463843346
23_02_21 12:45:29.168;57315;I;1220;808;2100;4;;548100bd;-0.03137333691120148
23_02_21 12:45:29.299;57315;I;1220;808;2100;4;;0e32dbbd;-0.10702906548976898
23_02_21 12:45:29.431;57315;I;1220;808;2100;4;;710515bd;-0.03638214245438576
23_02_21 12:45:29.559;57315;I;1220;808;2100;4;;4dd623be;-0.15999718010425568
23_02_21 12:45:29.691;57315;I;1220;808;2100;4;;fec319be;-0.1501617133617401
23_02_21 12:45:29.821;57315;I;1220;808;2100;4;;56ed9d3d;0.0771128386259079
23_02_21 12:45:29.953;57315;I;1220;808;2100;4;;505b223d;0.039637863636016846
23_02_21 12:45:30.081;57315;I;1220;808;2100;4;;4cdf8e3e;0.2790473699569702
23_02_21 12:45:30.211;57315;I;1220;808;2100;4;;f8311e3e;0.1544874906539917
23_02_21 12:45:30.342;57315;I;1220;808;2100;4;;8e012bbe;-0.16699811816215515
23_02_21 12:45:30.473;57315;I;1220;808;2100;4;;43cfa63e;0.3258000314235687
23_02_21 12:45:30.603;57315;I;1220;808;2100;4;;6bd0603e;0.21954505145549774
23_02_21 12:45:30.731;57315;I;1220;808;2100;4;;fe3ddbbc;-0.026762958616018295
23_02_21 12:45:30.860;57315;I;1220;808;2100;4;;f0b1df3d;0.10922610759735107
23_02_21 12:45:30.991;57315;I;1220;808;2100;4;;47a3c83d;0.09796767681837082
23_02_21 12:45:31.122;57315;I;1220;808;2100;4;;e4a197bd;-0.07403925061225891
23_02_21 12:45:31.250;57315;I;1220;808;2100;4;;23219bbd;-0.0757467970252037
23_02_21 12:45:31.379;57315;I;1220;808;2100;4;;6a5c91bd;-0.07097704708576202
23_02_21 12:45:31.509;57315;I;1220;808;2100;4;;b2512fbc;-0.010700630024075508
23_02_21 12:45:31.639;57315;I;1220;808;2100;4;;048a97bd;-0.07399371266365051
23_02_21 12:45:31.768;57315;I;1220;808;2100;4;;88d441bd;-0.047321826219558716
23_02_21 12:45:31.899;57315;I;1220;808;2100;4;;58f0f6bc;-0.030143901705741882
23_02_21 12:45:32.029;57315;I;1220;808;2100;4;;b957133e;0.14388932287693024
23_02_21 12:45:32.163;57315;I;1220;808;2100;4;;9c6ababc;-0.02275591343641281
23_02_21 12:45:32.289;57315;I;1220;808;2100;4;;0862d2bc;-0.0256815105676651
23_02_21 12:45:32.419;57315;I;1220;808;2100;4;;4eef04bd;-0.032454781234264374
23_02_21 12:45:32.549;57315;I;1220;808;2100;4;;8d4b1cbd;-0.03815798833966255
23_02_21 12:45:32.680;57315;I;1220;808;2100;4;;d27f07bd;-0.03308088332414627
23_02_21 12:45:32.810;57315;I;1220;808;2100;4;;76aa663e;0.22525963187217712
23_02_21 12:45:32.940;57315;I;1220;808;2100;4;;595109bd;-0.03352484479546547
23_02_21 12:45:33.070;57315;I;1220;808;2100;4;;fedce1bc;-0.027571197599172592
23_02_21 12:45:33.201;57315;I;1220;808;2100;4;;e2120ebd;-0.034685976803302765
23_02_21 12:45:33.332;57315;I;1220;808;2100;4;;258d38bd;-0.045056480914354324
23_02_21 12:45:33.461;57315;I;1220;808;2100;4;;620118bd;-0.037110693752765656
23_02_21 12:45:33.593;57315;I;1220;808;2100;4;;2ee418bd;-0.037326984107494354
23_02_21 12:45:33.723;57315;I;1220;808;2100;4;;864d03bd;-0.032056353986263275
23_02_21 12:45:33.854;57315;I;1220;808;2100;4;;3ede0a3e;0.13561341166496277
23_02_21 12:45:33.985;57315;I;1220;808;2100;4;;d9de19bd;-0.037566039711236954
23_02_21 12:45:34.119;57315;I;1220;808;2100;4;;d86a31bd;-0.04331478476524353
23_02_21 12:45:34.246;57315;I;1220;808;2100;4;;4db929bd;-0.04143648222088814
23_02_21 12:45:34.376;57315;I;1220;808;2100;4;;acdeedbd;-0.11614736914634705
23_02_21 12:45:34.507;57315;I;1220;808;2100;4;;407a78be;-0.24265384674072266
23_02_21 12:45:34.637;57315;I;1220;808;2100;4;;f106753d;0.05982107296586037
23_02_21 12:45:34.767;57315;I;1220;808;2100;4;;2a6333be;-0.17518296837806702
23_02_21 12:45:34.897;57315;I;1220;808;2100;4;;530134be;-0.17578630149364471
23_02_21 12:45:35.028;57315;I;1220;808;2100;4;;fa1f48bc;-0.012214655056595802
23_02_21 12:45:35.157;57315;I;1220;808;2100;4;;d0457a3e;0.24440693855285645
23_02_21 12:45:35.288;57315;I;1220;808;2100;4;;4d3d8f38;6.830189522588626e-05
23_02_21 12:45:35.418;57315;I;1220;808;2100;4;;54af773b;0.0037793712690472603
23_02_21 12:45:35.549;57315;I;1220;808;2100;4;;3f297c3c;0.015390693210065365
23_02_21 12:45:35.680;57315;I;1220;808;2100;4;;ab4bcbbc;-0.024816354736685753
23_02_21 12:45:35.807;57315;I;1220;808;2100;4;;ab89d8bc;-0.026432832702994347
23_02_21 12:45:35.938;57315;I;1220;808;2100;4;;f898093e;0.13437259197235107
23_02_21 12:45:36.067;57315;I;1220;808;2100;4;;c5cc06bd;-0.03291012719273567
23_02_21 12:45:36.198;57315;I;1220;808;2100;4;;e8a4093e;0.13441812992095947
23_02_21 12:45:36.328;57315;I;1220;808;2100;4;;e438d3bc;-0.0257839635014534
23_02_21 12:45:36.458;57315;I;1220;808;2100;4;;404c01bd;-0.03156685829162598
23_02_21 12:45:36.588;57315;I;1220;808;2100;4;;544efebc;-0.03104320913553238
23_02_21 12:45:36.718;57315;I;1220;808;2100;4;;9c110cbd;-0.034196481108665466
23_02_21 12:45:36.847;57315;I;1220;808;2100;4;;7af330bd;-0.04320094734430313
23_02_21 12:45:36.978;57315;I;1220;808;2100;4;;b0460b3e;0.13601183891296387
23_02_21 12:45:37.106;57315;I;1220;808;2100;4;;b2e8eabc;-0.028675410896539688
23_02_21 12:45:37.237;57315;I;1220;808;2100;4;;408a0ebd;-0.034799814224243164
23_02_21 12:45:37.368;57315;I;1220;808;2100;4;;fabecebc;-0.0252375490963459
23_02_21 12:45:37.499;57315;I;1220;808;2100;4;;b9cbe2bc;-0.027685033157467842
23_02_21 12:45:37.626;57315;I;1220;808;2100;4;;d9f9babc;-0.02282421477138996
23_02_21 12:45:37.756;57315;I;1220;808;2100;4;;b2749bbc;-0.018976543098688126
23_02_21 12:45:37.887;57315;I;1220;808;2100;4;;f6a886bc;-0.016437988728284836
23_02_21 12:45:38.018;57315;I;1220;808;2100;4;;0bef1b3e;0.1522790640592575
23_02_21 12:45:38.145;57315;I;1220;808;2100;4;;a71297bc;-0.018441511318087578
23_02_21 12:45:38.277;57315;I;1220;808;2100;4;;421998bc;-0.018566731363534927
23_02_21 12:45:38.407;57315;I;1220;808;2100;4;;12711a3e;0.15082195401191711
23_02_21 12:45:38.537;57315;I;1220;808;2100;4;;d28591bf;-1.1368963718414307
23_02_21 12:45:38.664;57315;I;1220;808;2100;4;;f41a9d3e;0.3068462610244751
23_02_21 12:45:38.794;57315;I;1220;808;2100;4;;73730b3e;0.13618259131908417
23_02_21 12:45:38.924;57315;I;1220;808;2100;4;;01f259bf;-0.8513489365577698
23_02_21 12:45:39.054;57315;I;1220;808;2100;4;;26a1473f;0.779802680015564
23_02_21 12:45:39.183;57315;I;1220;808;2100;4;;57bc74be;-0.23899970948696136
23_02_21 12:45:39.313;57315;I;1220;808;2100;4;;13c4d6bd;-0.10486616939306259
23_02_21 12:45:39.442;57315;I;1220;808;2100;4;;423c04bf;-0.5165444612503052
23_02_21 12:45:39.572;57315;I;1220;808;2100;4;;0df8e63e;0.45111122727394104
23_02_21 12:45:39.702;57315;I;1220;808;2100;4;;efd8643d;0.05587094649672508
23_02_21 12:45:39.831;57315;I;1220;808;2100;4;;71812fbc;-0.010712013579905033
23_02_21 12:45:39.962;57315;I;1220;808;2100;4;;c41a11bd;-0.03542591631412506
23_02_21 12:45:40.092;57315;I;1220;808;2100;4;;5f11fcbc;-0.03077000193297863
23_02_21 12:45:40.221;57315;I;1220;808;2100;4;;25c3fabc;-0.03061063028872013
23_02_21 12:45:40.351;57315;I;1220;808;2100;4;;4614bfbc;-0.02332509681582451
23_02_21 12:45:40.482;57315;I;1220;808;2100;4;;c41a91bc;-0.01771295815706253
23_02_21 12:45:40.612;57315;I;1220;808;2100;4;;828cb7bd;-0.08962346613407135
23_02_21 12:45:40.742;57315;I;1220;808;2100;4;;732b5abd;-0.05326409265398979
23_02_21 12:45:40.872;57315;I;1220;808;2100;4;;5a0d0a3e;0.13481655716896057
23_02_21 12:45:41.000;57315;I;1220;808;2100;4;;01e81ebd;-0.03879547491669655
23_02_21 12:45:41.130;57315;I;1220;808;2100;4;;8ae730bd;-0.04318956285715103
23_02_21 12:45:41.260;57315;I;1220;808;2100;4;;a004e8bc;-0.02832251787185669
23_02_21 12:45:41.391;57315;I;1220;808;2100;4;;485df03d;0.11736541986465454
23_02_21 12:45:41.522;57315;I;1220;808;2100;4;;17ac27bd;-0.04093560203909874
23_02_21 12:45:41.652;57315;I;1220;808;2100;4;;f1a5fb3d;0.12287510186433792
23_02_21 12:45:41.782;57315;I;1220;808;2100;4;;c98155bd;-0.0521257258951664
23_02_21 12:45:41.913;57315;I;1220;808;2100;4;;f8f137bd;-0.044908493757247925
23_02_21 12:45:42.043;57315;I;1220;808;2100;4;;19d26cbd;-0.057817552238702774
23_02_21 12:45:42.174;57315;I;1220;808;2100;4;;df836bbd;-0.057498808950185776
23_02_21 12:45:42.304;57315;I;1220;808;2100;4;;fe1aef3d;0.11675070226192474
23_02_21 12:45:42.434;57315;I;1220;808;2100;4;;fe9ed43d;0.103818878531456
23_02_21 12:45:42.566;57315;I;1220;808;2100;4;;5987cb3d;0.09937924891710281
23_02_21 12:45:42.696;57315;I;1220;808;2100;4;;b4583a3e;0.1819790005683899
23_02_21 12:45:42.827;57315;I;1220;808;2100;4;;2b3e87bd;-0.06603654474020004
23_02_21 12:45:42.957;57315;I;1220;808;2100;4;;4f63d43d;0.1037050411105156
23_02_21 12:45:43.087;57315;I;1220;808;2100;4;;c640d63d;0.10461573302745819
23_02_21 12:45:43.218;57315;I;1220;808;2100;4;;3e92c03d;0.09402893483638763
23_02_21 12:45:43.348;57315;I;1220;808;2100;4;;d8288bbd;-0.06794899702072144
23_02_21 12:45:43.479;57315;I;1220;808;2100;4;;944dce3d;0.10073390603065491
23_02_21 12:45:43.610;57315;I;1220;808;2100;4;;35432bbd;-0.04181214049458504
23_02_21 12:45:43.738;57315;I;1220;808;2100;4;;9ebb36bd;-0.044612519443035126
23_02_21 12:45:43.869;57315;I;1220;808;2100;4;;56024d3e;0.20020422339439392
23_02_21 12:45:43.999;57315;I;1220;808;2100;4;;99445cbd;-0.05377635732293129
23_02_21 12:45:44.129;57315;I;1220;808;2100;4;;fe6047bd;-0.04867648333311081
23_02_21 12:45:44.259;57315;I;1220;808;2100;4;;27bb48bd;-0.04900660738348961
23_02_21 12:45:44.388;57315;I;1220;808;2100;4;;a29b3cbd;-0.04604686051607132
23_02_21 12:45:44.519;57315;I;1220;808;2100;4;;938f74bd;-0.05970723554491997
23_02_21 12:45:44.647;57315;I;1220;808;2100;4;;1b42bc3d;0.09192296117544174
23_02_21 12:45:44.777;57315;I;1220;808;2100;4;;4c41283e;0.16431158781051636
23_02_21 12:45:44.907;57315;I;1220;808;2100;4;;c18fa03d;0.0783991888165474
23_02_21 12:45:45.037;57315;I;1220;808;2100;4;;00ecb73d;0.08980560302734375
23_02_21 12:45:45.166;57315;I;1220;808;2100;4;;49fc8fbd;-0.07030541449785233
23_02_21 12:45:45.297;57315;I;1220;808;2100;4;;b09fb93d;0.09063661098480225
23_02_21 12:45:45.424;57315;I;1220;808;2100;4;;72949ebd;-0.0774315744638443
23_02_21 12:45:45.555;57315;I;1220;808;2100;4;;9a9558bd;-0.052877046167850494
23_02_21 12:45:45.685;57315;I;1220;808;2100;4;;6b96053e;0.1304566115140915
23_02_21 12:45:45.816;57315;I;1220;808;2100;4;;423c04bd;-0.032284028828144073
23_02_21 12:45:45.945;57315;I;1220;808;2100;4;;2344073e;0.13209585845470428
23_02_21 12:45:46.075;57315;I;1220;808;2100;4;;581d073e;0.13194787502288818
23_02_21 12:45:46.204;57315;I;1220;808;2100;4;;a7b11dbd;-0.03849950060248375
23_02_21 12:45:46.336;57315;I;1220;808;2100;4;;e13d2cbd;-0.042051199823617935
23_02_21 12:45:46.466;57315;I;1220;808;2100;4;;f6470dbd;-0.034492455422878265
23_02_21 12:45:46.596;57315;I;1220;808;2100;4;;c02a753e;0.23942089080810547
23_02_21 12:45:46.727;57315;I;1220;808;2100;4;;f27ef63e;0.4814372658729553
23_02_21 12:45:46.857;57315;I;1220;808;2100;4;;1ecab33e;0.35115140676498413
23_02_21 12:45:46.989;57315;I;1220;808;2100;4;;327cedbe;-0.4638381600379944
23_02_21 12:45:47.118;57315;I;1220;808;2100;4;;8c927b3f;0.9827048778533936
23_02_21 12:45:47.250;57315;I;1220;808;2100;4;;e5b5263f;0.6512129902839661
23_02_21 12:45:47.380;57315;I;1220;808;2100;4;;95475c3e;0.21511681377887726
23_02_21 12:45:47.511;57315;I;1220;808;2100;4;;3014823f;1.0162410736083984
23_02_21 12:45:47.642;57315;I;1220;808;2100;4;;6faa743e;0.23893140256404877
23_02_21 12:45:47.772;57315;I;1220;808;2100;4;;d2bd143d;0.03631383925676346
23_02_21 12:45:47.904;57315;I;1220;808;2100;4;;abead1bc;-0.02562459371984005
23_02_21 12:45:48.036;57315;I;1220;808;2100;4;;1fb9fd3d;0.12388824671506882
23_02_21 12:45:48.165;57315;I;1220;808;2100;4;;e615003e;0.1250835359096527
23_02_21 12:45:48.296;57315;I;1220;808;2100;4;;49934b3e;0.19880403578281403
23_02_21 12:45:48.427;57315;I;1220;808;2100;4;;99064fbd;-0.0505434013903141
23_02_21 12:45:48.559;57315;I;1220;808;2100;4;;883d06bd;-0.03277352452278137
23_02_21 12:45:48.695;57315;I;1220;808;2100;4;;ee45c2bd;-0.09485994279384613
23_02_21 12:45:48.824;57315;I;1220;808;2100;4;;0fae8ebd;-0.06966792792081833
23_02_21 12:45:48.956;57315;I;1220;808;2100;4;;50b450bd;-0.050953209400177
23_02_21 12:45:49.088;57315;I;1220;808;2100;4;;0f2a29bd;-0.04129987582564354
23_02_21 12:45:49.219;57315;I;1220;808;2100;4;;25c3fabc;-0.03061063028872013
23_02_21 12:45:49.352;57315;I;1220;808;2100;4;;6b7319bd;-0.037463586777448654
23_02_21 12:45:49.483;57315;I;1220;808;2100;4;;fa1fc8bc;-0.024429310113191605
23_02_21 12:45:49.616;57315;I;1220;808;2100;4;;910836bc;-0.011110440827906132
23_02_21 12:45:49.748;57315;I;1220;808;2100;4;;25eeb1bb;-0.005430000368505716
23_02_21 12:45:49.881;57315;I;1220;808;2100;4;;a00468bb;-0.003540314733982086
23_02_21 12:45:50.014;57315;I;1220;808;2100;4;;54fd1abc;-0.009459812194108963
23_02_21 12:45:50.144;57315;I;1220;808;2100;4;;873d6dbb;-0.003620000323280692
23_02_21 12:45:50.277;57315;I;1220;808;2100;4;;69c1a3bb;-0.004997421521693468
23_02_21 12:45:50.409;57315;I;1220;808;2100;4;;2c70b0bb;-0.005384465679526329
23_02_21 12:45:50.541;57315;I;1220;808;2100;4;;d6b83bbd;-0.04583057016134262
23_02_21 12:45:50.673;57315;I;1220;808;2100;4;;fd2a85bd;-0.06502339988946915
23_02_21 12:45:50.806;57315;I;1220;808;2100;4;;a0ca8cbd;-0.06874585151672363
23_02_21 12:45:50.936;57315;I;1220;808;2100;4;;b6ef8ebd;-0.06979314982891083
23_02_21 12:45:51.067;57315;I;1220;808;2100;4;;d67695bd;-0.07298056781291962
23_02_21 12:45:51.199;57315;I;1220;808;2100;4;;201ea9bd;-0.08257699012756348
23_02_21 12:45:51.332;57315;I;1220;808;2100;4;;ccf1a4bd;-0.08053931593894958
23_02_21 12:45:51.462;57315;I;1220;808;2100;4;;25b0a4bd;-0.08041409403085709
23_02_21 12:45:51.593;57315;I;1220;808;2100;4;;9e7d29bd;-0.04137956351041794
23_02_21 12:45:51.725;57315;I;1220;808;2100;4;;f7dc083e;0.13365541398525238
23_02_21 12:45:51.858;57315;I;1220;808;2100;4;;6a96ecbc;-0.028880316764116287
23_02_21 12:45:51.990;57315;I;1220;808;2100;4;;d42b0b3e;0.13590937852859497
23_02_21 12:45:52.121;57315;I;1220;808;2100;4;;15df10bd;-0.03536899760365486
23_02_21 12:45:52.253;57315;I;1220;808;2100;4;;d27f07bd;-0.03308088332414627
23_02_21 12:45:52.385;57315;I;1220;808;2100;4;;ae08e5bc;-0.02795824036002159
23_02_21 12:45:52.518;57315;I;1220;808;2100;4;;4675b8bc;-0.022516857832670212
23_02_21 12:45:52.649;57315;I;1220;808;2100;4;;c0d991bc;-0.01780402660369873
23_02_21 12:45:52.782;57315;I;1220;808;2100;4;;3106c5bd;-0.09620321542024612
23_02_21 12:45:52.914;57315;I;1220;808;2100;4;;950ba8bc;-0.02051333524286747
23_02_21 12:45:53.046;57315;I;1220;808;2100;4;;6d99debc;-0.027172768488526344
23_02_21 12:45:53.182;57315;I;1220;808;2100;4;;fd83b3bc;-0.021913522854447365
23_02_21 12:45:53.309;57315;I;1220;808;2100;4;;b56fc2bc;-0.023734906688332558
23_02_21 12:45:53.441;57315;I;1220;808;2100;4;;10fff1bc;-0.029540568590164185
23_02_21 12:45:53.575;57315;I;1220;808;2100;4;;f12d133e;0.14372994005680084
23_02_21 12:45:53.707;57315;I;1220;808;2100;4;;f6470dbd;-0.034492455422878265
23_02_21 12:45:53.838;57315;I;1220;808;2100;4;;059dedbc;-0.029005536809563637
23_02_21 12:45:53.971;57315;I;1220;808;2100;4;;30960ebd;-0.034811198711395264
23_02_21 12:45:54.105;57315;I;1220;808;2100;4;;fd6e043e;0.1293296366930008
23_02_21 12:45:54.237;57315;I;1220;808;2100;4;;769710bd;-0.03530069440603256
23_02_21 12:45:54.368;57315;I;1220;808;2100;4;;d26ff1bc;-0.029472265392541885
23_02_21 12:45:54.500;57315;I;1220;808;2100;4;;113d18bd;-0.037167612463235855
23_02_21 12:45:54.630;57315;I;1220;808;2100;4;;d08f04bd;-0.032363712787628174
23_02_21 12:45:54.763;57315;I;1220;808;2100;4;;83fcedbc;-0.029051071032881737
23_02_21 12:45:54.894;57315;I;1220;808;2100;4;;663accbc;-0.024930190294981003
23_02_21 12:45:55.026;57315;I;1220;808;2100;4;;cb3b163e;0.14671246707439423
23_02_21 12:45:55.156;57315;I;1220;808;2100;4;;66f4f3bc;-0.029779624193906784
23_02_21 12:45:55.286;57315;I;1220;808;2100;4;;3ce815bd;-0.03659842908382416
23_02_21 12:45:55.419;57315;I;1220;808;2100;4;;cbedf2bc;-0.029654404148459435
23_02_21 12:45:55.550;57315;I;1220;808;2100;4;;6a35f3bc;-0.029688555747270584
23_02_21 12:45:55.681;57315;I;1220;808;2100;4;;3a9d0b3e;0.13634195923805237
23_02_21 12:45:55.812;57315;I;1220;808;2100;4;;2229cdbc;-0.025044027715921402
23_02_21 12:45:55.941;57315;I;1220;808;2100;4;;1f6401bd;-0.03158962354063988
23_02_21 12:45:56.073;57315;I;1220;808;2100;4;;36fb123e;0.14353641867637634
23_02_21 12:45:56.205;57315;I;1220;808;2100;4;;ce3e08bd;-0.03326302021741867
23_02_21 12:45:56.336;57315;I;1220;808;2100;4;;8a0a1dbd;-0.03834012895822525
23_02_21 12:45:56.466;57315;I;1220;808;2100;4;;4ecc18bd;-0.037304215133190155
23_02_21 12:45:56.595;57315;I;1220;808;2100;4;;1c2302bd;-0.031771764159202576
23_02_21 12:45:56.727;57315;I;1220;808;2100;4;;9c62efbc;-0.029221825301647186
23_02_21 12:45:56.857;57315;I;1220;808;2100;4;;625ac6bc;-0.024213019758462906
23_02_21 12:45:56.986;57315;I;1220;808;2100;4;;d254d0bc;-0.0254310704767704
23_02_21 12:45:57.117;57315;I;1220;808;2100;4;;0f68b6bc;-0.022266415879130363
23_02_21 12:45:57.247;57315;I;1220;808;2100;4;;510dffbc;-0.03113427944481373
23_02_21 12:45:57.378;57315;I;1220;808;2100;4;;689313bd;-0.03602924942970276
23_02_21 12:45:57.508;57315;I;1220;808;2100;4;;e09e25bd;-0.04043471813201904
23_02_21 12:45:57.638;57315;I;1220;808;2100;4;;9afe1cbd;-0.03832874447107315
23_02_21 12:45:57.772;57315;I;1220;808;2100;4;;a54500bd;-0.03131641820073128
23_02_21 12:45:57.898;57315;I;1220;808;2100;4;;3f4ce8bc;-0.02835666947066784
23_02_21 12:45:58.028;57315;I;1220;808;2100;4;;d254d0bc;-0.0254310704767704
23_02_21 12:45:58.158;57315;I;1220;808;2100;4;;85130f3e;0.13972289860248566
23_02_21 12:45:58.288;57315;I;1220;808;2100;4;;da90f6bc;-0.030098367482423782
23_02_21 12:45:58.419;57315;I;1220;808;2100;4;;504001bd;-0.03155547380447388
23_02_21 12:45:58.548;57315;I;1220;808;2100;4;;661760bd;-0.05470981448888779
23_02_21 12:45:58.677;57315;I;1220;808;2100;4;;d26f71bd;-0.05894453078508377
23_02_21 12:45:58.808;57315;I;1220;808;2100;4;;ac9cc73d;0.09746679663658142
