Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;angularRate
23_02_14 11:45:48.279;12945;I;1220;808;2100;4;;136ba8bd;-0.08223547786474228
23_02_14 11:45:48.407;12945;I;1220;808;2100;4;;6eb8b1bd;-0.08677755296230316
23_02_14 11:45:48.537;12945;I;1220;808;2100;4;;8da8e33d;0.11116132885217667
23_02_14 11:45:48.667;12945;I;1220;808;2100;4;;ce3ad63d;0.10460434854030609
23_02_14 11:45:48.795;12945;I;1220;808;2100;4;;ecd9a43d;0.08049377799034119
23_02_14 11:45:48.924;12945;I;1220;808;2100;4;;75e101be;-0.1268366128206253
23_02_14 11:45:49.054;12945;I;1220;808;2100;4;;016c043d;0.03232956305146217
23_02_14 11:45:49.184;12945;I;1220;808;2100;4;;258db83c;0.022528240457177162
23_02_14 11:45:49.311;12945;I;1220;808;2100;4;;86ec893d;0.06734566390514374
23_02_14 11:45:49.440;12945;I;1220;808;2100;4;;7cb87c3d;0.06169937551021576
23_02_14 11:45:49.569;12945;I;1220;808;2100;4;;627db23c;0.021788302809000015
23_02_14 11:45:49.698;12945;I;1220;808;2100;4;;5b92ef3c;0.029244592413306236
23_02_14 11:45:49.827;12945;I;1220;808;2100;4;;78fbe2bd;-0.11083120107650757
23_02_14 11:45:49.957;12945;I;1220;808;2100;4;;8da8e3bd;-0.11116132885217667
23_02_14 11:45:50.086;12945;I;1220;808;2100;4;;93f8b83d;0.09031786769628525
23_02_14 11:45:50.215;12945;I;1220;808;2100;4;;7427c13d;0.09431353211402893
23_02_14 11:45:50.345;12945;I;1220;808;2100;4;;bd1094bd;-0.07229755073785782
23_02_14 11:45:50.475;12945;I;1220;808;2100;4;;15d7c5bd;-0.09660164266824722
23_02_14 11:45:50.604;12945;I;1220;808;2100;4;;f718bd3d;0.09233277291059494
23_02_14 11:45:50.733;12945;I;1220;808;2100;4;;d277bcbd;-0.09202541410923004
23_02_14 11:45:50.863;12945;I;1220;808;2100;4;;140696bd;-0.07325378060340881
23_02_14 11:45:50.998;12945;I;1220;808;2100;4;;2cd1a93d;0.08291849493980408
23_02_14 11:45:51.123;12945;I;1220;808;2100;4;;976f7a3d;0.06114157661795616
23_02_14 11:45:51.251;12945;I;1220;808;2100;4;;edcdc03d;0.09414277225732803
23_02_14 11:45:51.382;12945;I;1220;808;2100;4;;ae2bd13d;0.1021340936422348
23_02_14 11:45:51.510;12945;I;1220;808;2100;4;;8e05c43d;0.09571371972560883
23_02_14 11:45:51.640;12945;I;1220;808;2100;4;;860bc4bd;-0.09572510421276093
23_02_14 11:45:51.769;12945;I;1220;808;2100;4;;4c1ebcbd;-0.09185466170310974
23_02_14 11:45:51.899;12945;I;1220;808;2100;4;;2509d33d;0.1030447855591774
23_02_14 11:45:52.028;12945;I;1220;808;2100;4;;957f773d;0.060424406081438065
23_02_14 11:45:52.159;12945;I;1220;808;2100;4;;3e31c73d;0.09726189076900482
23_02_14 11:45:52.288;12945;I;1220;808;2100;4;;eaedbabd;-0.09127409756183624
23_02_14 11:45:52.418;12945;I;1220;808;2100;4;;a04ac0bd;-0.09389233589172363
23_02_14 11:45:52.546;12945;I;1220;808;2100;4;;126fc13d;0.09445013105869293
23_02_14 11:45:52.677;12945;I;1220;808;2100;4;;0c27b7bd;-0.08942994475364685
23_02_14 11:45:52.805;12945;I;1220;808;2100;4;;6807e3bd;-0.11085397005081177
23_02_14 11:45:52.934;12945;I;1220;808;2100;4;;cbb7b0bd;-0.08628805726766586
23_02_14 11:45:53.063;12945;I;1220;808;2100;4;;80ff06be;-0.1318340301513672
23_02_14 11:45:53.192;12945;I;1220;808;2100;4;;844006be;-0.1311054825782776
23_02_14 11:45:53.321;12945;I;1220;808;2100;4;;0e55c7bd;-0.09733019769191742
23_02_14 11:45:53.451;12945;I;1220;808;2100;4;;a84c8b3d;0.06801730394363403
23_02_14 11:45:53.580;12945;I;1220;808;2100;4;;67d5b9bd;-0.09073906391859055
23_02_14 11:45:53.711;12945;I;1220;808;2100;4;;7461b5bd;-0.08856478333473206
23_02_14 11:45:53.840;12945;I;1220;808;2100;4;;f0dc963d;0.07366359233856201
23_02_14 11:45:53.970;12945;I;1220;808;2100;4;;a560a1bd;-0.07879761606454849
23_02_14 11:45:54.102;12945;I;1220;808;2100;4;;7c44ad3d;0.08460327982902527
23_02_14 11:45:54.232;12945;I;1220;808;2100;4;;b170e93d;0.11398447304964066
23_02_14 11:45:54.363;12945;I;1220;808;2100;4;;07cfaf3d;0.08584409207105637
23_02_14 11:45:54.492;12945;I;1220;808;2100;4;;933646bd;-0.04839188978075981
23_02_14 11:45:54.624;12945;I;1220;808;2100;4;;e58de83d;0.11355189234018326
23_02_14 11:45:54.754;12945;I;1220;808;2100;4;;e5b89fbd;-0.0779893770813942
23_02_14 11:45:54.884;12945;I;1220;808;2100;4;;621cb9bd;-0.09038616716861725
23_02_14 11:45:55.016;12945;I;1220;808;2100;4;;93f06dbd;-0.058090757578611374
23_02_14 11:45:55.145;12945;I;1220;808;2100;4;;9902b6bd;-0.08887214213609695
23_02_14 11:45:55.278;12945;I;1220;808;2100;4;;82edb0bd;-0.08639051020145416
23_02_14 11:45:55.406;12945;I;1220;808;2100;4;;1c74e53d;0.11203786730766296
23_02_14 11:45:55.537;12945;I;1220;808;2100;4;;f07b9dbd;-0.0768965482711792
23_02_14 11:45:55.668;12945;I;1220;808;2100;4;;a5dc3bbd;-0.04586471989750862
23_02_14 11:45:55.798;12945;I;1220;808;2100;4;;92006bbd;-0.057373590767383575
23_02_14 11:45:55.928;12945;I;1220;808;2100;4;;93f8b8bd;-0.09031786769628525
23_02_14 11:45:56.058;12945;I;1220;808;2100;4;;7958c33d;0.09538359194993973
23_02_14 11:45:56.188;12945;I;1220;808;2100;4;;8e66bdbd;-0.09248076379299164
23_02_14 11:45:56.318;12945;I;1220;808;2100;4;;730ca03d;0.0781487450003624
23_02_14 11:45:56.448;12945;I;1220;808;2100;4;;b876cd3d;0.10032409429550171
23_02_14 11:45:56.578;12945;I;1220;808;2100;4;;c6c4bbbd;-0.09168390929698944
23_02_14 11:45:56.708;12945;I;1220;808;2100;4;;1cbabd3d;0.09264013171195984
23_02_14 11:45:56.838;12945;I;1220;808;2100;4;;f26b20be;-0.1566617786884308
23_02_14 11:45:56.966;12945;I;1220;808;2100;4;;6398d3bd;-0.1033179983496666
23_02_14 11:45:57.096;12945;I;1220;808;2100;4;;86ec893d;0.06734566390514374
23_02_14 11:45:57.225;12945;I;1220;808;2100;4;;9146c33d;0.09534943848848343
23_02_14 11:45:57.354;12945;I;1220;808;2100;4;;38abaf3d;0.08577579259872437
23_02_14 11:45:57.484;12945;I;1220;808;2100;4;;c00fd4bd;-0.1035456657409668
23_02_14 11:45:57.612;12945;I;1220;808;2100;4;;f1168b3d;0.06791485100984573
23_02_14 11:45:57.743;12945;I;1220;808;2100;4;;b036753e;0.23946642875671387
23_02_14 11:45:57.871;12945;I;1220;808;2100;4;;1cc288bd;-0.06677648425102234
23_02_14 11:45:58.001;12945;I;1220;808;2100;4;;e499cc3d;0.09990289807319641
23_02_14 11:45:58.135;12945;I;1220;808;2100;4;;9abcddbd;-0.10826988518238068
23_02_14 11:45:58.261;12945;I;1220;808;2100;4;;c86ee6bd;-0.11251598596572876
23_02_14 11:45:58.389;12945;I;1220;808;2100;4;;40214a3d;0.04934811592102051
23_02_14 11:45:58.519;12945;I;1220;808;2100;4;;8ae7b03d;0.08637912571430206
23_02_14 11:45:58.648;12945;I;1220;808;2100;4;;2d0b9ebd;-0.0771697536110878
23_02_14 11:45:58.778;12945;I;1220;808;2100;4;;1363ddbd;-0.10809912532567978
23_02_14 11:45:58.909;12945;I;1220;808;2100;4;;fc93b03d;0.08621975779533386
23_02_14 11:45:59.039;12945;I;1220;808;2100;4;;51eec4bd;-0.09615767747163773
23_02_14 11:45:59.171;12945;I;1220;808;2100;4;;063c8dbd;-0.06896214187145233
23_02_14 11:45:59.300;12945;I;1220;808;2100;4;;07d3c83d;0.09805875271558762
23_02_14 11:45:59.433;12945;I;1220;808;2100;4;;44a8a13d;0.07893422245979309
23_02_14 11:45:59.561;12945;I;1220;808;2100;4;;b2aa5d3d;0.05411786586046219
23_02_14 11:45:59.692;12945;I;1220;808;2100;4;;fb788fbd;-0.07005497068166733
23_02_14 11:45:59.824;12945;I;1220;808;2100;4;;1177f33d;0.11887944489717484
23_02_14 11:45:59.953;12945;I;1220;808;2100;4;;27985cbd;-0.05385604128241539
23_02_14 11:46:00.083;12945;I;1220;808;2100;4;;c6a581bd;-0.06330446898937225
23_02_14 11:46:00.215;12945;I;1220;808;2100;4;;8a0252bd;-0.051271952688694
23_02_14 11:46:00.346;12945;I;1220;808;2100;4;;8e9cffbc;-0.03120258077979088
23_02_14 11:46:00.477;12945;I;1220;808;2100;4;;e9f505bd;-0.03270522132515907
23_02_14 11:46:00.607;12945;I;1220;808;2100;4;;39461dbd;-0.03839704766869545
23_02_14 11:46:00.737;12945;I;1220;808;2100;4;;cedd0ebd;-0.034879498183727264
23_02_14 11:46:00.869;12945;I;1220;808;2100;4;;f129e13d;0.10994327813386917
23_02_14 11:46:01.001;12945;I;1220;808;2100;4;;6f30b3bd;-0.08749472349882126
23_02_14 11:46:01.131;12945;I;1220;808;2100;4;;446a94bd;-0.07246831059455872
23_02_14 11:46:01.262;12945;I;1220;808;2100;4;;41c4823d;0.06385088711977005
23_02_14 11:46:01.392;12945;I;1220;808;2100;4;;3e3992bd;-0.07139824330806732
23_02_14 11:46:01.524;12945;I;1220;808;2100;4;;3f4c683d;0.05671333894133568
23_02_14 11:46:01.655;12945;I;1220;808;2100;4;;f8f1b73d;0.08981698751449585
23_02_14 11:46:01.786;12945;I;1220;808;2100;4;;9e018f3d;0.06982730329036713
23_02_14 11:46:01.919;12945;I;1220;808;2100;4;;870904be;-0.1289425939321518
23_02_14 11:46:02.047;12945;I;1220;808;2100;4;;81bb873d;0.06627560406923294
23_02_14 11:46:02.179;12945;I;1220;808;2100;4;;5b58fbbd;-0.12272711843252182
23_02_14 11:46:02.308;12945;I;1220;808;2100;4;;19f98a3d;0.06785792857408524
23_02_14 11:46:02.440;12945;I;1220;808;2100;4;;85138f3d;0.06986144930124283
23_02_14 11:46:02.571;12945;I;1220;808;2100;4;;04f102be;-0.1278725266456604
23_02_14 11:46:02.702;12945;I;1220;808;2100;4;;868b103d;0.03528930991888046
23_02_14 11:46:02.833;12945;I;1220;808;2100;4;;677c8bbd;-0.06810837239027023
23_02_14 11:46:02.964;12945;I;1220;808;2100;4;;cb71d83d;0.10568579286336899
23_02_14 11:46:03.096;12945;I;1220;808;2100;4;;26c7acbd;-0.08436422049999237
23_02_14 11:46:03.228;12945;I;1220;808;2100;4;;a2f4ea3d;0.11472441256046295
23_02_14 11:46:03.359;12945;I;1220;808;2100;4;;5f9993bd;-0.07206987589597702
23_02_14 11:46:03.490;12945;I;1220;808;2100;4;;2c8b51bd;-0.0511581152677536
23_02_14 11:46:03.622;12945;I;1220;808;2100;4;;107fbebd;-0.09301578998565674
23_02_14 11:46:03.753;12945;I;1220;808;2100;4;;26a4c0bd;-0.09406308829784393
23_02_14 11:46:03.884;12945;I;1220;808;2100;4;;0ed9acbd;-0.08439837396144867
23_02_14 11:46:04.015;12945;I;1220;808;2100;4;;70a8b4bd;-0.08821189403533936
23_02_14 11:46:04.147;12945;I;1220;808;2100;4;;60eea8bd;-0.08248591423034668
23_02_14 11:46:04.278;12945;I;1220;808;2100;4;;7613abbd;-0.08353321254253387
23_02_14 11:46:04.413;12945;I;1220;808;2100;4;;7af3b0bd;-0.08640189468860626
23_02_14 11:46:04.540;12945;I;1220;808;2100;4;;2c939c3d;0.0764525830745697
23_02_14 11:46:04.671;12945;I;1220;808;2100;4;;86ec893d;0.06734566390514374
23_02_14 11:46:04.802;12945;I;1220;808;2100;4;;f6e6933d;0.07221786677837372
23_02_14 11:46:04.935;12945;I;1220;808;2100;4;;3ce8953d;0.07319685816764832
23_02_14 11:46:05.065;12945;I;1220;808;2100;4;;7517c43d;0.09574786573648453
23_02_14 11:46:05.197;12945;I;1220;808;2100;4;;3391b5bd;-0.08865585178136826
23_02_14 11:46:05.329;12945;I;1220;808;2100;4;;d8c35fbd;-0.054630130529403687
23_02_14 11:46:05.465;12945;I;1220;808;2100;4;;099cc63d;0.09697730094194412
23_02_14 11:46:05.591;12945;I;1220;808;2100;4;;35e2b13d;0.08685723692178726
23_02_14 11:46:05.722;12945;I;1220;808;2100;4;;612cb63d;0.08895183354616165
23_02_14 11:46:05.854;12945;I;1220;808;2100;4;;42f6ab3d;0.08396579325199127
23_02_14 11:46:05.984;12945;I;1220;808;2100;4;;1306fd3d;0.12354674190282822
23_02_14 11:46:06.115;12945;I;1220;808;2100;4;;7214d23d;0.1025780588388443
23_02_14 11:46:06.246;12945;I;1220;808;2100;4;;28d682bd;-0.06388503313064575
23_02_14 11:46:06.379;12945;I;1220;808;2100;4;;c6bc70bd;-0.05877377837896347
23_02_14 11:46:06.510;12945;I;1220;808;2100;4;;54aff73d;0.12093988060951233
23_02_14 11:46:06.641;12945;I;1220;808;2100;4;;a5c19abd;-0.0755646601319313
23_02_14 11:46:06.773;12945;I;1220;808;2100;4;;c1cdadbd;-0.08486510068178177
23_02_14 11:46:06.906;12945;I;1220;808;2100;4;;0ef4cdbd;-0.1005631536245346
23_02_14 11:46:07.035;12945;I;1220;808;2100;4;;6091c8bd;-0.09793353080749512
23_02_14 11:46:07.168;12945;I;1220;808;2100;4;;4c5cc93d;0.09832057356834412
23_02_14 11:46:07.299;12945;I;1220;808;2100;4;;3585d13d;0.1023048534989357
23_02_14 11:46:07.432;12945;I;1220;808;2100;4;;d97da0bd;-0.0783650353550911
23_02_14 11:46:07.564;12945;I;1220;808;2100;4;;82edb0bd;-0.08639051020145416
23_02_14 11:46:07.695;12945;I;1220;808;2100;4;;fbd5d63d;0.10490032285451889
23_02_14 11:46:07.827;12945;I;1220;808;2100;4;;256acc3d;0.09981182962656021
23_02_14 11:46:07.959;12945;I;1220;808;2100;4;;5949be3d;0.09291333705186844
23_02_14 11:46:08.088;12945;I;1220;808;2100;4;;d350b73d;0.08950962871313095
23_02_14 11:46:08.218;12945;I;1220;808;2100;4;;aecad7bd;-0.10536704957485199
23_02_14 11:46:08.349;12945;I;1220;808;2100;4;;8d6ad6bd;-0.10469541698694229
23_02_14 11:46:08.480;12945;I;1220;808;2100;4;;3073a2bd;-0.07932126522064209
23_02_14 11:46:08.611;12945;I;1220;808;2100;4;;4fa1613d;0.055085476487874985
23_02_14 11:46:08.742;12945;I;1220;808;2100;4;;1bc448be;-0.19606058299541473
23_02_14 11:46:08.872;12945;I;1220;808;2100;4;;d429b2bd;-0.08699384331703186
23_02_14 11:46:09.003;12945;I;1220;808;2100;4;;f35fbcbc;-0.02299497090280056
23_02_14 11:46:09.133;12945;I;1220;808;2100;4;;f62421bc;-0.009835472330451012
23_02_14 11:46:09.264;12945;I;1220;808;2100;4;;3bf812bb;-0.0022425788920372725
23_02_14 11:46:09.395;12945;I;1220;808;2100;4;;b9cb623a;0.0008651572861708701
23_02_14 11:46:09.528;12945;I;1220;808;2100;4;;abc765ba;-0.0008765409584157169
23_02_14 11:46:09.656;12945;I;1220;808;2100;4;;d29a28bb;-0.0025727045722305775
23_02_14 11:46:09.786;12945;I;1220;808;2100;4;;137efe3c;0.03106597624719143
23_02_14 11:46:09.916;12945;I;1220;808;2100;4;;904e75bd;-0.059889376163482666
23_02_14 11:46:10.046;12945;I;1220;808;2100;4;;ffd4afbd;-0.08585547655820847
23_02_14 11:46:10.175;12945;I;1220;808;2100;4;;b92cdc3d;0.10750717669725418
23_02_14 11:46:10.306;12945;I;1220;808;2100;4;;3f8ea7bd;-0.08181428164243698
23_02_14 11:46:10.436;12945;I;1220;808;2100;4;;bb24aabd;-0.08307787030935287
23_02_14 11:46:10.566;12945;I;1220;808;2100;4;;fc8f97bd;-0.07400509715080261
23_02_14 11:46:10.696;12945;I;1220;808;2100;4;;fa9be23d;0.11064906418323517
23_02_14 11:46:10.826;12945;I;1220;808;2100;4;;b73c59bd;-0.053036417812108994
23_02_14 11:46:10.955;12945;I;1220;808;2100;4;;5289b2bd;-0.08717598021030426
23_02_14 11:46:11.085;12945;I;1220;808;2100;4;;e07fd23d;0.1027829647064209
23_02_14 11:46:11.215;12945;I;1220;808;2100;4;;d19ec1bd;-0.09454119950532913
23_02_14 11:46:11.344;12945;I;1220;808;2100;4;;9af6d1bd;-0.1025211364030838
23_02_14 11:46:11.478;12945;I;1220;808;2100;4;;46948b3d;0.06815390288829803
23_02_14 11:46:11.604;12945;I;1220;808;2100;4;;0889d73d;0.10524183511734009
23_02_14 11:46:11.734;12945;I;1220;808;2100;4;;6a60aabd;-0.08319170773029327
23_02_14 11:46:11.864;12945;I;1220;808;2100;4;;a915f03d;0.11722881346940994
23_02_14 11:46:11.994;12945;I;1220;808;2100;4;;be65a9bd;-0.08271358907222748
23_02_14 11:46:12.123;12945;I;1220;808;2100;4;;f7f5d03d;0.1020316407084465
23_02_14 11:46:12.253;12945;I;1220;808;2100;4;;51b882bd;-0.06382811814546585
23_02_14 11:46:12.384;12945;I;1220;808;2100;4;;89b5873d;0.06626421958208084
23_02_14 11:46:12.514;12945;I;1220;808;2100;4;;702c9a3d;0.0752800703048706
23_02_14 11:46:12.643;12945;I;1220;808;2100;4;;ac9cc7bd;-0.09746679663658142
23_02_14 11:46:12.774;12945;I;1220;808;2100;4;;2f5c9abd;-0.0753711387515068
23_02_14 11:46:12.904;12945;I;1220;808;2100;4;;a70a4c3d;0.049814846366643906
23_02_14 11:46:13.033;12945;I;1220;808;2100;4;;c9c7ad3d;0.08485371619462967
23_02_14 11:46:13.165;12945;I;1220;808;2100;4;;2fd8b43d;0.08830296248197556
23_02_14 11:46:13.295;12945;I;1220;808;2100;4;;f67dcfbd;-0.1013144701719284
23_02_14 11:46:13.426;12945;I;1220;808;2100;4;;e8bb91bd;-0.07115918397903442
23_02_14 11:46:13.555;12945;I;1220;808;2100;4;;97f35f3d;0.054675664752721786
23_02_14 11:46:13.687;12945;I;1220;808;2100;4;;3cecae3d;0.08541151881217957
23_02_14 11:46:13.817;12945;I;1220;808;2100;4;;3d3dab3d;0.08361289650201797
23_02_14 11:46:13.947;12945;I;1220;808;2100;4;;305881bd;-0.06315648555755615
23_02_14 11:46:14.077;12945;I;1220;808;2100;4;;008bbe3d;0.09303855895996094
23_02_14 11:46:14.208;12945;I;1220;808;2100;4;;784986bd;-0.06556981801986694
23_02_14 11:46:14.338;12945;I;1220;808;2100;4;;b573db3d;0.10715428739786148
23_02_14 11:46:14.468;12945;I;1220;808;2100;4;;be4a883d;0.06654880940914154
23_02_14 11:46:14.598;12945;I;1220;808;2100;4;;183fcabd;-0.09875315427780151
23_02_14 11:46:14.728;12945;I;1220;808;2100;4;;3144d23d;0.1026691272854805
23_02_14 11:46:14.857;12945;I;1220;808;2100;4;;9bf2b83d;0.09030648320913315
23_02_14 11:46:14.987;12945;I;1220;808;2100;4;;0920ac3d;0.08404547721147537
23_02_14 11:46:15.116;12945;I;1220;808;2100;4;;60389abd;-0.0753028392791748
23_02_14 11:46:15.246;12945;I;1220;808;2100;4;;1be1c23d;0.09515591710805893
23_02_14 11:46:15.375;12945;I;1220;808;2100;4;;33b4a13d;0.0789569839835167
23_02_14 11:46:15.504;12945;I;1220;808;2100;4;;7484a13d;0.0788659155368805
23_02_14 11:46:15.633;12945;I;1220;808;2100;4;;c9a4413d;0.047276291996240616
23_02_14 11:46:15.763;12945;I;1220;808;2100;4;;d5c0863d;0.06579748541116714
23_02_14 11:46:15.896;12945;I;1220;808;2100;4;;359cd93d;0.10625497251749039
23_02_14 11:46:16.021;12945;I;1220;808;2100;4;;00e4ec3d;0.11566925048828125
23_02_14 11:46:16.151;12945;I;1220;808;2100;4;;579be13d;0.11015956848859787
23_02_14 11:46:16.281;12945;I;1220;808;2100;4;;abac44bd;-0.04801623150706291
23_02_14 11:46:16.410;12945;I;1220;808;2100;4;;f1ad46bd;-0.04850572720170021
23_02_14 11:46:16.540;12945;I;1220;808;2100;4;;686c8ebd;-0.06954270601272583
23_02_14 11:46:16.669;12945;I;1220;808;2100;4;;c4f38bbd;-0.06833603978157043
23_02_14 11:46:16.799;12945;I;1220;808;2100;4;;3febee3d;0.11665963381528854
23_02_14 11:46:16.929;12945;I;1220;808;2100;4;;2eb9e13d;0.11021648347377777
23_02_14 11:46:17.058;12945;I;1220;808;2100;4;;f321afbd;-0.08551397174596786
23_02_14 11:46:17.188;12945;I;1220;808;2100;4;;bbded13d;0.102475605905056
23_02_14 11:46:17.316;12945;I;1220;808;2100;4;;78bdd53d;0.1043652892112732
23_02_14 11:46:17.447;12945;I;1220;808;2100;4;;2d49abbd;-0.08363566547632217
23_02_14 11:46:17.576;12945;I;1220;808;2100;4;;10a643bd;-0.04776579141616821
23_02_14 11:46:17.704;12945;I;1220;808;2100;4;;353ff93d;0.12170258909463882
23_02_14 11:46:17.834;12945;I;1220;808;2100;4;;e20a43bd;-0.047617800533771515
23_02_14 11:46:17.964;12945;I;1220;808;2100;4;;a53d35bd;-0.04424824193120003
23_02_14 11:46:18.093;12945;I;1220;808;2100;4;;f4f690bd;-0.07078352570533752
23_02_14 11:46:18.226;12945;I;1220;808;2100;4;;a3d197bd;-0.07413031905889511
23_02_14 11:46:18.352;12945;I;1220;808;2100;4;;dc469ebd;-0.0772835910320282
23_02_14 11:46:18.482;12945;I;1220;808;2100;4;;61ea8fbd;-0.07027126103639603
23_02_14 11:46:18.610;12945;I;1220;808;2100;4;;e6b486bd;-0.06577472388744354
23_02_14 11:46:18.741;12945;I;1220;808;2100;4;;b5d886bd;-0.06584302335977554
23_02_14 11:46:18.870;12945;I;1220;808;2100;4;;3804de3d;0.10840648412704468
23_02_14 11:46:18.999;12945;I;1220;808;2100;4;;b9f619bd;-0.03758880868554115
23_02_14 11:46:19.130;12945;I;1220;808;2100;4;;8171fd3d;0.12375164777040482
23_02_14 11:46:19.264;12945;I;1220;808;2100;4;;72941ebd;-0.03871578723192215
23_02_14 11:46:19.389;12945;I;1220;808;2100;4;;748421bd;-0.03943295776844025
23_02_14 11:46:19.519;12945;I;1220;808;2100;4;;918c1bbd;-0.03797585144639015
23_02_14 11:46:19.648;12945;I;1220;808;2100;4;;cd8c12bd;-0.03577880933880806
23_02_14 11:46:19.778;12945;I;1220;808;2100;4;;74c6c73d;0.09754648804664612
23_02_14 11:46:19.907;12945;I;1220;808;2100;4;;20b5643d;0.05583679676055908
23_02_14 11:46:20.036;12945;I;1220;808;2100;4;;d5c49fbd;-0.0780121460556984
23_02_14 11:46:20.166;12945;I;1220;808;2100;4;;490fe6bd;-0.11233384162187576
23_02_14 11:46:20.295;12945;I;1220;808;2100;4;;9ca0fc3c;0.03083830326795578
23_02_14 11:46:20.424;12945;I;1220;808;2100;4;;f3fe423d;0.047606419771909714
23_02_14 11:46:20.554;12945;I;1220;808;2100;4;;4765bbbd;-0.09150176495313644
23_02_14 11:46:20.683;12945;I;1220;808;2100;4;;c924f5bd;-0.11969906836748123
23_02_14 11:46:20.813;12945;I;1220;808;2100;4;;5172aa3d;0.08322585374116898
23_02_14 11:46:20.942;12945;I;1220;808;2100;4;;15408abd;-0.06750503927469254
23_02_14 11:46:21.074;12945;I;1220;808;2100;4;;239db5bd;-0.08867862075567245
23_02_14 11:46:21.204;12945;I;1220;808;2100;4;;5076c33d;0.09544050693511963
23_02_14 11:46:21.334;12945;I;1220;808;2100;4;;bb01bebd;-0.09277673810720444
23_02_14 11:46:21.465;12945;I;1220;808;2100;4;;0f0bd63d;0.10451328009366989
23_02_14 11:46:21.595;12945;I;1220;808;2100;4;;b66ba9bd;-0.08272497355937958
23_02_14 11:46:21.725;12945;I;1220;808;2100;4;;6868dc3d;0.10762101411819458
23_02_14 11:46:21.856;12945;I;1220;808;2100;4;;427a913d;0.07103396952152252
23_02_14 11:46:21.987;12945;I;1220;808;2100;4;;a8e3c6bd;-0.09711390733718872
23_02_14 11:46:22.117;12945;I;1220;808;2100;4;;c1b28c3d;0.06870032101869583
23_02_14 11:46:22.251;12945;I;1220;808;2100;4;;5266c63d;0.09687484800815582
23_02_14 11:46:22.378;12945;I;1220;808;2100;4;;3888c3bd;-0.09547466039657593
23_02_14 11:46:22.513;12945;I;1220;808;2100;4;;d8a0733d;0.05947956442832947
23_02_14 11:46:22.640;12945;I;1220;808;2100;4;;cddd753d;0.060025978833436966
23_02_14 11:46:22.770;12945;I;1220;808;2100;4;;680cb5be;-0.3536102771759033
23_02_14 11:46:22.900;12945;I;1220;808;2100;4;;e0228b3d;0.06793761253356934
23_02_14 11:46:23.030;12945;I;1220;808;2100;4;;12b167bd;-0.05656535178422928
23_02_14 11:46:23.159;12945;I;1220;808;2100;4;;215404bd;-0.032306794077157974
23_02_14 11:46:23.290;12945;I;1220;808;2100;4;;6e7a243e;0.16062328219413757
23_02_14 11:46:23.419;12945;I;1220;808;2100;4;;358903bd;-0.032113272696733475
23_02_14 11:46:23.549;12945;I;1220;808;2100;4;;7c82baba;-0.001422956120222807
23_02_14 11:46:23.679;12945;I;1220;808;2100;4;;29b396ba;-0.0011497485684230924
23_02_14 11:46:23.807;12945;I;1220;808;2100;4;;18e0a93e;0.3317878246307373
23_02_14 11:46:23.937;12945;I;1220;808;2100;4;;547935bd;-0.04430516064167023
23_02_14 11:46:24.068;12945;I;1220;808;2100;4;;4d12d8bd;-0.10550365597009659
23_02_14 11:46:24.198;12945;I;1220;808;2100;4;;7cbcaebd;-0.08532044291496277
23_02_14 11:46:24.328;12945;I;1220;808;2100;4;;8bc0ab3d;0.08386334031820297
23_02_14 11:46:24.462;12945;I;1220;808;2100;4;;666503be;-0.1283164918422699
23_02_14 11:46:24.587;12945;I;1220;808;2100;4;;0809a43d;0.08009535074234009
23_02_14 11:46:24.717;12945;I;1220;808;2100;4;;980e9a3c;0.018805786967277527
23_02_14 11:46:24.847;12945;I;1220;808;2100;4;;90d2dabd;-0.10684692859649658
23_02_14 11:46:24.977;12945;I;1220;808;2100;4;;06facd3d;0.1005745381116867
23_02_14 11:46:25.107;12945;I;1220;808;2100;4;;7d72bdbd;-0.09250352531671524
23_02_14 11:46:25.235;12945;I;1220;808;2100;4;;c1cdadbd;-0.08486510068178177
23_02_14 11:46:25.365;12945;I;1220;808;2100;4;;2bfcc73d;0.09764894098043442
23_02_14 11:46:25.496;12945;I;1220;808;2100;4;;682acf3d;0.1011551022529602
23_02_14 11:46:25.626;12945;I;1220;808;2100;4;;688bc8bd;-0.09792214632034302
23_02_14 11:46:25.757;12945;I;1220;808;2100;4;;3637c73d;0.09727327525615692
23_02_14 11:46:25.887;12945;I;1220;808;2100;4;;290cc5bd;-0.09621459990739822
23_02_14 11:46:26.017;12945;I;1220;808;2100;4;;1cf8cabd;-0.09910604357719421
23_02_14 11:46:26.148;12945;I;1220;808;2100;4;;7400bc3d;0.09179773926734924
23_02_14 11:46:26.279;12945;I;1220;808;2100;4;;20317f3d;0.06230270862579346
23_02_14 11:46:26.409;12945;I;1220;808;2100;4;;f35fbc3d;0.09197988361120224
23_02_14 11:46:26.540;12945;I;1220;808;2100;4;;b249e4bd;-0.11146868765354156
23_02_14 11:46:26.671;12945;I;1220;808;2100;4;;29c6ecbd;-0.11561233550310135
23_02_14 11:46:26.802;12945;I;1220;808;2100;4;;7e6ea43d;0.08028887212276459
23_02_14 11:46:26.932;12945;I;1220;808;2100;4;;d937c83d;0.09776277095079422
23_02_14 11:46:27.063;12945;I;1220;808;2100;4;;52bf74bd;-0.05975276976823807
23_02_14 11:46:27.195;12945;I;1220;808;2100;4;;13b180bd;-0.06283774226903915
