Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;Id;Iq
23_02_14 12:00:52.086;58292;I;1210;808;2106;8;;80e294b9b0ae613d;-0.00028397515416145325;0.05509823560714722
23_02_14 12:00:52.202;58292;I;1210;808;2106;8;;e3b8013c4ee9713d;0.007917615585029125;0.059060387313365936
23_02_14 12:00:52.318;58292;I;1210;808;2106;8;;4861d13c8bc8803d;0.025559082627296448;0.06288250535726547
23_02_14 12:00:52.433;58292;I;1210;808;2106;8;;2b10683c7a388a3d;0.014164010994136333;0.06749053299427032
23_02_14 12:00:52.548;58292;I;1210;808;2106;8;;53b72dbc24d5863d;-0.010602789930999279;0.06583622097969055
23_02_14 12:00:52.670;58292;I;1210;808;2106;8;;b09b783b97d36b3d;0.0037934593856334686;0.057574834674596786
23_02_14 12:00:52.779;58292;I;1210;808;2106;8;;7dba213cc7675f3d;0.009871122427284718;0.05454232916235924
23_02_14 12:00:52.897;58292;I;1210;808;2106;8;;f6c249bbd6049c3d;-0.0030786371789872646;0.07618109881877899
23_02_14 12:00:53.010;58292;I;1210;808;2106;8;;2b76edb9b8a19a3d;-0.00045292204595170915;0.07550376653671265
23_02_14 12:00:53.126;58292;I;1210;808;2106;8;;b60d70bb0a1c583d;-0.003662926610559225;0.05276111513376236
23_02_14 12:00:53.242;58292;I;1210;808;2106;8;;80d5d03a7ef6603d;0.001593276858329773;0.054922573268413544
23_02_14 12:00:53.357;58292;I;1210;808;2106;8;;4f62ec3c6670723d;0.028855470940470695;0.05918922275304794
23_02_14 12:00:53.473;58292;I;1210;808;2106;8;;389b963c9cd7893d;0.01838456094264984;0.06730577349662781
23_02_14 12:00:53.588;58292;I;1210;808;2106;8;;a82d1fbcfc34863d;-0.009715475142002106;0.06553074717521667
23_02_14 12:00:53.704;58292;I;1210;808;2106;8;;06b8a73b13486d3d;0.005118372850120068;0.05793006345629692
23_02_14 12:00:53.820;58292;I;1210;808;2106;8;;1a03733c2b34643d;0.014832282438874245;0.05571381375193596
23_02_14 12:00:53.936;58292;I;1210;808;2106;8;;a009293b1259913d;0.002579309046268463;0.07097066938877106
23_02_14 12:00:54.051;58292;I;1210;808;2106;8;;5bd6a4bbda4b923d;-0.005030435975641012;0.07143373787403107
23_02_14 12:00:54.168;58292;I;1210;808;2106;8;;4ef91cbb9b00533d;-0.0023952308110892773;0.05151424929499626
23_02_14 12:00:54.282;58292;I;1210;808;2106;8;;60708d3bd89b5e3d;0.004316374659538269;0.054347842931747437
23_02_14 12:00:54.397;58292;I;1210;808;2106;8;;8760cd3ce8876e3d;0.025070441886782646;0.05823507905006409
23_02_14 12:00:54.513;58292;I;1210;808;2106;8;;aaf7843c93ce893d;0.01623137667775154;0.06728854030370712
23_02_14 12:00:54.630;58292;I;1210;808;2106;8;;60d041bc1efd8b3d;-0.011829465627670288;0.06835387647151947
23_02_14 12:00:54.744;58292;I;1210;808;2106;8;;f4783c3c186f633d;0.011503446847200394;0.05552586913108826
23_02_14 12:00:54.860;58292;I;1210;808;2106;8;;8e7b593c6736703d;0.013274086639285088;0.05864563211798668
23_02_14 12:00:54.975;58292;I;1210;808;2106;8;;aba0303a1137963d;0.0006737808580510318;0.07334721833467484
23_02_14 12:00:55.091;58292;I;1210;808;2106;8;;ab255c390658933d;0.00020994867372792214;0.07194523513317108
23_02_14 12:00:55.212;58292;I;1210;808;2106;8;;07a3cc3b37156c3d;0.0062450203113257885;0.05763741955161095
23_02_14 12:00:55.322;58292;I;1210;808;2106;8;;2beaf73ade20593d;0.0018914391985163093;0.05300986021757126
23_02_14 12:00:55.438;58292;I;1210;808;2106;8;;0707af3c73b5583d;0.021365655586123466;0.052907418459653854
23_02_14 12:00:55.553;58292;I;1210;808;2106;8;;be3bdf3cb834943d;0.027250166982412338;0.07236617803573608
23_02_14 12:00:55.669;58292;I;1210;808;2106;8;;66da88bc4e3b8f3d;-0.016705702990293503;0.0699373334646225
23_02_14 12:00:55.784;58292;I;1210;808;2106;8;;035541bc97c3853d;-0.011800053529441357;0.06531446427106857
23_02_14 12:00:55.900;58292;I;1210;808;2106;8;;201cb93cb3a8713d;0.022596418857574463;0.058998774737119675
23_02_14 12:00:56.016;58292;I;1210;808;2106;8;;506c0cbb80269b3d;-0.0021426863968372345;0.07575702667236328
23_02_14 12:00:56.131;58292;I;1210;808;2106;8;;00fcff3aafde923d;0.0019530057907104492;0.07171379774808884
23_02_14 12:00:56.248;58292;I;1210;808;2106;8;;bb1b173b9426813d;0.002305730013176799;0.06306186318397522
23_02_14 12:00:56.363;58292;I;1210;808;2106;8;;ceb097bb43c85a3d;-0.004629231058061123;0.05341364070773125
23_02_14 12:00:56.478;58292;I;1210;808;2106;8;;609c0b3c80247a3d;0.008521169424057007;0.06106996536254883
23_02_14 12:00:56.594;58292;I;1210;808;2106;8;;6025eb3cc3938f3d;0.028704345226287842;0.07010605186223984
23_02_14 12:00:56.710;58292;I;1210;808;2106;8;;14eb5cbc50e09d3d;-0.01348378136754036;0.07708799839019775
23_02_14 12:00:56.826;58292;I;1210;808;2106;8;;9b16d3bb9851673d;-0.00644190376624465;0.05647429823875427
23_02_14 12:00:56.942;58292;I;1210;808;2106;8;;acae9e3c0a4a843d;0.01937039941549301;0.0645943433046341
23_02_14 12:00:57.056;58292;I;1210;808;2106;8;;5b749bbb3dec8d3d;-0.004744095262140036;0.06929824501276016
23_02_14 12:00:57.172;58292;I;1210;808;2106;8;;e0334bbb2e51943d;-0.0031006261706352234;0.07242046296596527
23_02_14 12:00:57.294;58292;I;1210;808;2106;8;;96e0bcb95c71723d;-0.00036025483859702945;0.059190139174461365
23_02_14 12:00:57.403;58292;I;1210;808;2106;8;;233433bce200703d;-0.010937723331153393;0.05859459191560745
23_02_14 12:00:57.529;58292;I;1210;808;2106;8;;eafa663bf350703d;0.0035244771279394627;0.058670949190855026
23_02_14 12:00:57.634;58292;I;1210;808;2106;8;;2826c73c7ad1953d;0.024310186505317688;0.07315345108509064
23_02_14 12:00:57.749;58292;I;1210;808;2106;8;;d3b363bcb12a993d;-0.013897853903472424;0.07478845864534378
23_02_14 12:00:57.865;58292;I;1210;808;2106;8;;cefd5dbc18f4893d;-0.013549281284213066;0.06736010313034058
23_02_14 12:00:57.981;58292;I;1210;808;2106;8;;8654933cff27813d;0.01798463985323906;0.0630645677447319
23_02_14 12:00:58.095;58292;I;1210;808;2106;8;;76b190bb981f9d3d;-0.004415686242282391;0.07672041654586792
23_02_14 12:00:58.215;58292;I;1210;808;2106;8;;0e56e1bbae97953d;-0.0068767135962843895;0.07304321229457855
23_02_14 12:00:58.324;58292;I;1210;808;2106;8;;cbe5dd3ad249683d;0.001692944555543363;0.05671102553606033
23_02_14 12:00:58.439;58292;I;1210;808;2106;8;;0a58233c9092793d;0.009969720616936684;0.06093078851699829
23_02_14 12:00:58.555;58292;I;1210;808;2106;8;;dfa2fb3c9cc78d3d;0.030717311426997185;0.06922838091850281
23_02_14 12:00:58.669;58292;I;1210;808;2106;8;;566b79bc1f5a9b3d;-0.015223344787955284;0.07585548609495163
23_02_14 12:00:58.783;58292;I;1210;808;2106;8;;007308399c28743d;0.00013012811541557312;0.05960904061794281
23_02_14 12:00:58.900;58292;I;1210;808;2106;8;;af17223c782a693d;0.009893341921269894;0.05692526698112488
23_02_14 12:00:59.013;58292;I;1210;808;2106;8;;f65824bb669d973d;-0.0025077438913285732;0.07403068244457245
23_02_14 12:00:59.128;58292;I;1210;808;2106;8;;0bea8dbbfaa3953d;-0.004330878611654043;0.07306666672229767
23_02_14 12:00:59.248;58292;I;1210;808;2106;8;;b341abbb70fa863d;-0.005226337816566229;0.06590735912322998
23_02_14 12:00:59.360;58292;I;1210;808;2106;8;;4c0ed13cf8df783d;0.025519512593746185;0.06076046824455261
23_02_14 12:00:59.472;58292;I;1210;808;2106;8;;d0cd6b3baaea8b3d;0.003598082810640335;0.0683186799287796
23_02_14 12:00:59.587;58292;I;1210;808;2106;8;;88ec21bcfc1c913d;-0.009883053600788116;0.07085606455802917
23_02_14 12:00:59.709;58292;I;1210;808;2106;8;;ea64653c0ada8a3d;0.014001110568642616;0.0677986890077591
23_02_14 12:00:59.816;58292;I;1210;808;2106;8;;3b83acbba6c5a53d;-0.0052646673284471035;0.08094339072704315
23_02_14 12:00:59.940;58292;I;1210;808;2106;8;;2b9ff3ba609f9d3d;-0.0018586864462122321;0.07696413993835449
23_02_14 12:01:00.047;58292;I;1210;808;2106;8;;a649dcbbe789513d;-0.0067226467654109;0.0511569045484066
23_02_14 12:01:00.161;58292;I;1210;808;2106;8;;eb4e213b02af663d;0.002461368916556239;0.05631924420595169
23_02_14 12:01:00.275;58292;I;1210;808;2106;8;;0845e93cce82873d;0.02847529947757721;0.06616745889186859
23_02_14 12:01:00.393;58292;I;1210;808;2106;8;;0bd34dbbd4fa923d;-0.0031406308989971876;0.07176747918128967
23_02_14 12:01:00.508;58292;I;1210;808;2106;8;;a16c0fbc6682803d;-0.008753926493227482;0.06274871528148651
23_02_14 12:01:00.622;58292;I;1210;808;2106;8;;8b543b3cebae7b3d;0.011433730833232403;0.061446111649274826
23_02_14 12:01:00.737;58292;I;1210;808;2106;8;;cb49a8ba7eca893d;-0.0012839374830946326;0.06728075444698334
23_02_14 12:01:00.855;58292;I;1210;808;2106;8;;c0f7723b0ca69b3d;0.003707394003868103;0.07600030303001404
23_02_14 12:01:00.969;58292;I;1210;808;2106;8;;8b007f3a434b733d;0.000972755893599242;0.059397947043180466
23_02_14 12:01:01.083;58292;I;1210;808;2106;8;;e00129bbf3ab633d;-0.002578847110271454;0.055583905428647995
23_02_14 12:01:01.197;58292;I;1210;808;2106;8;;c057ba3c3ea0833d;0.022746920585632324;0.06427048146724701
23_02_14 12:01:01.312;58292;I;1210;808;2106;8;;07bc093c93cd7e3d;0.008406645618379116;0.062207769602537155
23_02_14 12:01:01.430;58292;I;1210;808;2106;8;;92438abc138e913d;-0.016877923160791397;0.07107176631689072
23_02_14 12:01:01.543;58292;I;1210;808;2106;8;;90b4173b639b773d;0.0023148395121097565;0.060450922697782516
23_02_14 12:01:01.658;58292;I;1210;808;2106;8;;4b23a53893f9603d;7.874386938055977e-05;0.05492551252245903
23_02_14 12:01:01.773;58292;I;1210;808;2106;8;;803277ba2b79a03d;-0.0009429827332496643;0.07835610955953598
23_02_14 12:01:01.888;58292;I;1210;808;2106;8;;f4f86bbb5278883d;-0.0036006541922688484;0.06663574278354645
23_02_14 12:01:02.004;58292;I;1210;808;2106;8;;0b7fccbbfc4f703d;-0.00624073063954711;0.058670029044151306
23_02_14 12:01:02.119;58292;I;1210;808;2106;8;;2063323c12c5663d;0.010887891054153442;0.056340284645557404
23_02_14 12:01:02.235;58292;I;1210;808;2106;8;;d054113d4343973d;0.035481274127960205;0.07385876029729843
23_02_14 12:01:02.359;58292;I;1210;808;2106;8;;244c86bcb23c943d;-0.01639372855424881;0.072381392121315
23_02_14 12:01:02.465;58292;I;1210;808;2106;8;;304f19bcae63723d;-0.009357258677482605;0.05917709320783615
23_02_14 12:01:02.581;58292;I;1210;808;2106;8;;c64a9b3c448e743d;0.01895655319094658;0.05970598757266998
23_02_14 12:01:02.696;58292;I;1210;808;2106;8;;db9772bb6ce9983d;-0.003701678244397044;0.07466396689414978
23_02_14 12:01:02.811;58292;I;1210;808;2106;8;;f60b1abb7f168e3d;-0.002350566443055868;0.06937884539365768
23_02_14 12:01:02.927;58292;I;1210;808;2106;8;;f3c29f3b6eb9733d;0.004875534679740667;0.05950301140546799
23_02_14 12:01:03.044;58292;I;1210;808;2106;8;;56db50bb6e726a3d;-0.0031869015656411648;0.05723803490400314
23_02_14 12:01:03.158;58292;I;1210;808;2106;8;;7e62e83b78ce803d;0.007091819308698177;0.062893807888031
23_02_14 12:01:03.274;58292;I;1210;808;2106;8;;e3d4dc3c1e12993d;0.026956981047987938;0.07474158704280853
23_02_14 12:01:03.389;58292;I;1210;808;2106;8;;20133dbc0c528d3d;-0.011540204286575317;0.06900414824485779
23_02_14 12:01:03.510;58292;I;1210;808;2106;8;;62314cbc8ef97e3d;-0.012462945654988289;0.06224971264600754
23_02_14 12:01:03.621;58292;I;1210;808;2106;8;;8e1bb13cf4996f3d;0.021619584411382675;0.05849643051624298
23_02_14 12:01:03.740;58292;I;1210;808;2106;8;;06ad00bcd0d6933d;-0.007853752002120018;0.07218706607818604
23_02_14 12:01:03.852;58292;I;1210;808;2106;8;;4b720a3b4dbd9b3d;0.0021125252824276686;0.07604465633630753
23_02_14 12:01:03.973;58292;I;1210;808;2106;8;;1e4449bb5c9a8b3d;-0.003071076702326536;0.06816551089286804
23_02_14 12:01:04.083;58292;I;1210;808;2106;8;;e75b55bc03c8623d;-0.013022399507462978;0.055366527289152145
23_02_14 12:01:04.210;58292;I;1210;808;2106;8;;3e4e4d3c0a687d3d;0.012530861422419548;0.061866797506809235
23_02_14 12:01:04.315;58292;I;1210;808;2106;8;;5b64e93c57008c3d;0.028490236029028893;0.06836002320051193
23_02_14 12:01:04.432;58292;I;1210;808;2106;8;;20a12ebc93a0973d;-0.01065853238105774;0.07403673976659775
23_02_14 12:01:04.546;58292;I;1210;808;2106;8;;e8aaf5bbfeb9763d;-0.007497180253267288;0.060235969722270966
23_02_14 12:01:04.661;58292;I;1210;808;2106;8;;8eb4763c43a4703d;0.015057696029543877;0.05875040218234062
23_02_14 12:01:04.781;58292;I;1210;808;2106;8;;bbd7f2bcaa35d1be;-0.029643883928656578;-0.40861254930496216
23_02_14 12:01:04.894;58292;I;1210;808;2106;8;;de6236bd0695d4be;-0.04452788084745407;-0.4151994585990906
23_02_14 12:01:05.009;58292;I;1210;808;2106;8;;2e2f3abc9bd4d6be;-0.011363787576556206;-0.4195908010005951
23_02_14 12:01:05.125;58292;I;1210;808;2106;8;;760cc2bc63cde0be;-0.023687582463026047;-0.43906697630882263
23_02_14 12:01:05.246;58292;I;1210;808;2106;8;;a6bd09bdff4ae1be;-0.033628128468990326;-0.44002529978752136
23_02_14 12:01:05.358;58292;I;1210;808;2106;8;;6ae4183d56a5d9be;0.03732720762491226;-0.4250895380973816
23_02_14 12:01:05.472;58292;I;1210;808;2106;8;;ce06263d8f8ad9be;0.04053383320569992;-0.42488524317741394
23_02_14 12:01:05.588;58292;I;1210;808;2106;8;;d38c02bd4ac0e2be;-0.03187258169054985;-0.4428732991218567
23_02_14 12:01:05.704;58292;I;1210;808;2106;8;;f640a93a5e7be1be;0.001291303662583232;-0.4403943419456482
23_02_14 12:01:05.819;58292;I;1210;808;2106;8;;ca3725bdf6b1d9be;-0.04033640772104263;-0.4251858592033386
23_02_14 12:01:05.936;58292;I;1210;808;2106;8;;e0da3cbba2dae2be;-0.0028816983103752136;-0.4430742859840393
23_02_14 12:01:06.052;58292;I;1210;808;2106;8;;cb48fbbcf3b1e0be;-0.03067435882985592;-0.43885764479637146
23_02_14 12:01:06.173;58292;I;1210;808;2106;8;;e883263d8415e2be;0.04065313935279846;-0.4415704011917114
23_02_14 12:01:06.282;58292;I;1210;808;2106;8;;482f063d503ae3be;0.03275993466377258;-0.4438042640686035
23_02_14 12:01:06.398;58292;I;1210;808;2106;8;;46b5e7bc220ae1be;-0.028284680098295212;-0.4395304322242737
23_02_14 12:01:06.513;58292;I;1210;808;2106;8;;8b98e4bc9c0ce3be;-0.027904769405722618;-0.4434555768966675
23_02_14 12:01:06.629;58292;I;1210;808;2106;8;;89c60abce4cddfbe;-0.008470186032354832;-0.43711769580841064
23_02_14 12:01:06.743;58292;I;1210;808;2106;8;;32dd24bd402ce2be;-0.040250010788440704;-0.4417438507080078
23_02_14 12:01:06.862;58292;I;1210;808;2106;8;;a4cb94bce0f9e0be;-0.018163509666919708;-0.4394063949584961
23_02_14 12:01:06.976;58292;I;1210;808;2106;8;;abdb693c638becbe;0.014273564331233501;-0.46200093626976013
23_02_14 12:01:07.093;58292;I;1210;808;2106;8;;e08d353c8013eebe;0.011081188917160034;-0.4649925231933594
23_02_14 12:01:07.208;58292;I;1210;808;2106;8;;f0beadbb3615e1be;-0.005302302539348602;-0.4396149516105652
23_02_14 12:01:07.323;58292;I;1210;808;2106;8;;e68110bd1a88e6be;-0.03528013080358505;-0.4502571225166321
23_02_14 12:01:07.439;58292;I;1210;808;2106;8;;87c11d3c079ee1be;0.009628660045564175;-0.4406587779521942
23_02_14 12:01:07.554;58292;I;1210;808;2106;8;;1b3c1fbdfc1be1be;-0.038875680416822433;-0.43966662883758545
23_02_14 12:01:07.670;58292;I;1210;808;2106;8;;2b4943bc2e68dabe;-0.011919300071895123;-0.42657607793807983
23_02_14 12:01:07.785;58292;I;1210;808;2106;8;;e08c5b3c53f5d8be;0.013400286436080933;-0.42374667525291443
23_02_14 12:01:07.901;58292;I;1210;808;2106;8;;8b191f3c947dcdbe;0.00971067976206541;-0.40134871006011963
23_02_14 12:01:08.016;58292;I;1210;808;2106;8;;cb115e3c865dbabe;0.013554046861827374;-0.3639947772026062
23_02_14 12:01:08.131;58292;I;1210;808;2106;8;;e07b4a3ca26fb1be;0.012358635663986206;-0.34655481576919556
23_02_14 12:01:08.249;58292;I;1210;808;2106;8;;90430cbc3cc0a1be;-0.00856103003025055;-0.31591975688934326
23_02_14 12:01:08.374;58292;I;1210;808;2106;8;;c44ab537a3f1303a;2.1611696865875274e-05;0.0006749873864464462
23_02_14 12:01:08.501;58292;I;1210;808;2106;8;;e85c5c3972ae263a;0.00021015445236116648;0.0006358391838148236
23_02_14 12:01:08.633;58292;I;1210;808;2106;8;;ab1d93b656bf85b6;-4.384395197121194e-06;-3.985983312304597e-06
23_02_14 12:01:08.758;58292;I;1210;808;2106;8;;035781b9317c233a;-0.00024669626145623624;0.0006236462504602969
23_02_14 12:01:08.887;58292;I;1210;808;2106;8;;0000008000000080;-0.0;-0.0
23_02_14 12:01:09.015;58292;I;1210;808;2106;8;;6f8d6cba6fc33f3a;-0.0009023760794661939;0.0007315193652175367
23_02_14 12:01:09.145;58292;I;1210;808;2106;8;;835fbe3aa4eb853a;0.0014524314319714904;0.001021732110530138
23_02_14 12:01:09.272;58292;I;1210;808;2106;8;;0000008000000080;-0.0;-0.0
23_02_14 12:01:09.400;58292;I;1210;808;2106;8;;642eb3b970af173a;-0.00034176104236394167;0.0005786335095763206
23_02_14 12:01:09.529;58292;I;1210;808;2106;8;;97249d3919fc1c3a;0.0002997263509314507;0.0005988493212498724
23_02_14 12:01:09.667;58292;I;1210;808;2106;8;;ab8ac7b97cc2103a;-0.0003805955348070711;0.0005522144492715597
23_02_14 12:01:09.786;58292;I;1210;808;2106;8;;da54c739994311ba;0.00038019457133486867;-0.0005541383870877326
23_02_14 12:01:09.915;58292;I;1210;808;2106;8;;ab8ac7b97cc2103a;-0.0003805955348070711;0.0005522144492715597
23_02_14 12:01:10.043;58292;I;1210;808;2106;8;;0000008000000080;-0.0;-0.0
23_02_14 12:01:10.175;58292;I;1210;808;2106;8;;16e1c2b8ff4c983a;-9.292566392105073e-05;0.0011619626311585307
23_02_14 12:01:10.301;58292;I;1210;808;2106;8;;a4b72eba4fe961b8;-0.0006664937827736139;-5.386146585806273e-05
23_02_14 12:01:10.430;58292;I;1210;808;2106;8;;a4b72e3a4fe96138;0.0006664937827736139;5.386146585806273e-05
23_02_14 12:01:10.558;58292;I;1210;808;2106;8;;0000008000000080;-0.0;-0.0
23_02_14 12:01:10.688;58292;I;1210;808;2106;8;;43ea9539fbbd1e3a;0.0002859403321053833;0.0006055530975572765
23_02_14 12:01:10.817;58292;I;1210;808;2106;8;;9640af3a60e4e838;0.0013370688538998365;0.00011105160228908062
23_02_14 12:01:10.945;58292;I;1210;808;2106;8;;a73dafba6617ebb8;-0.0013369814259931445;-0.00011210031516384333
23_02_14 12:01:11.073;58292;I;1210;808;2106;8;;7eaa953904cd1e3a;0.0002854652120731771;0.0006057771388441324
23_02_14 12:01:11.202;58292;I;1210;808;2106;8;;2b028636abe19236;3.993763584730914e-06;4.3774102778115775e-06
23_02_14 12:01:11.329;58292;I;1210;808;2106;8;;77ba2ebaf0b75fb8;-0.0006665358669124544;-5.333864828571677e-05
23_02_14 12:01:11.458;58292;I;1210;808;2106;8;;c3acc53933d411ba;0.00037703485577367246;-0.0005562931182794273
23_02_14 12:01:11.586;58292;I;1210;808;2106;8;;cbc4c73970ae10ba;0.0003810285998042673;-0.0005519157275557518
23_02_14 12:01:11.714;58292;I;1210;808;2106;8;;c3acc5b933d4113a;-0.00037703485577367246;0.0005562931182794273
23_02_14 12:01:11.843;58292;I;1210;808;2106;8;;2b0286b6abe192b6;-3.993763584730914e-06;-4.3774102778115775e-06
23_02_14 12:01:11.981;58292;I;1210;808;2106;8;;42b52ebacbbf63b8;-0.0006664582761004567;-5.4299638577504084e-05
23_02_14 12:01:12.099;58292;I;1210;808;2106;8;;86c29739c8f21f3a;0.0002894589561037719;0.0006101545877754688
23_02_14 12:01:12.227;58292;I;1210;808;2106;8;;7bf5c7b99e9d103a;-0.00038139134994708;0.0005516650853678584
23_02_14 12:01:12.354;58292;I;1210;808;2106;8;;cbc447ba70ae903a;-0.0007620571996085346;0.0011038314551115036
23_02_14 12:01:12.482;58292;I;1210;808;2106;8;;0058893aa26102ba;0.0010478496551513672;-0.0004973654868081212
23_02_14 12:01:12.613;58292;I;1210;808;2106;8;;86c297b9c8f21fba;-0.0002894589561037719;-0.0006101545877754688
23_02_14 12:01:12.740;58292;I;1210;808;2106;8;;7eaa953904cd1e3a;0.0002854652120731771;0.0006057771388441324
23_02_14 12:01:12.866;58292;I;1210;808;2106;8;;cbc4c7b970ae103a;-0.0003810285998042673;0.0005519157275557518
23_02_14 12:01:12.995;58292;I;1210;808;2106;8;;1309c0b89c50983a;-9.156963642453775e-05;0.0011620703153312206
23_02_14 12:01:13.131;58292;I;1210;808;2106;8;;054d89badb8f023a;-0.0010475224116817117;0.0004980542580597103
23_02_14 12:01:13.250;58292;I;1210;808;2106;8;;2b0286b6abe192b6;-3.993763584730914e-06;-4.3774102778115775e-06
23_02_14 12:01:13.379;58292;I;1210;808;2106;8;;a4b72eba4fe961b8;-0.0006664937827736139;-5.386146585806273e-05
23_02_14 12:01:13.516;58292;I;1210;808;2106;8;;a4b72e3a4fe96138;0.0006664937827736139;5.386146585806273e-05
23_02_14 12:01:13.635;58292;I;1210;808;2106;8;;82b6163ae65f9f3a;0.000574924168176949;0.0012159317266196012
23_02_14 12:01:13.763;58292;I;1210;808;2106;8;;cbc4c7b970ae103a;-0.0003810285998042673;0.0005519157275557518
23_02_14 12:01:13.892;58292;I;1210;808;2106;8;;604d9739840e203a;0.0002885861322283745;0.0006105678621679544
23_02_14 12:01:14.023;58292;I;1210;808;2106;8;;0000008000000080;-0.0;-0.0
23_02_14 12:01:14.148;58292;I;1210;808;2106;8;;0000008000000080;-0.0;-0.0
23_02_14 12:01:14.277;58292;I;1210;808;2106;8;;0000008000000080;-0.0;-0.0
23_02_14 12:01:14.405;58292;I;1210;808;2106;8;;0000008000000080;-0.0;-0.0
23_02_14 12:01:14.544;58292;I;1210;808;2106;8;;3eacc0b8ce4f983a;-9.18735604500398e-05;0.0011620463337749243
23_02_14 12:01:14.669;58292;I;1210;808;2106;8;;6eb22e3aa8e86538;0.0006664161337539554;5.4814532632008195e-05
23_02_14 12:01:14.796;58292;I;1210;808;2106;8;;0000008000000080;-0.0;-0.0
23_02_14 12:01:14.918;58292;I;1210;808;2106;8;;7bf5c7b99e9d103a;-0.00038139134994708;0.0005516650853678584
23_02_14 12:01:15.046;58292;I;1210;808;2106;8;;ab8a473a7cc290ba;0.0007611910696141422;-0.0011044288985431194
23_02_14 12:01:15.174;58292;I;1210;808;2106;8;;cbc4c7b970ae103a;-0.0003810285998042673;0.0005519157275557518
23_02_14 12:01:15.302;58292;I;1210;808;2106;8;;cbc4c7b970ae103a;-0.0003810285998042673;0.0005519157275557518
23_02_14 12:01:15.433;58292;I;1210;808;2106;8;;cbc4c7b970ae103a;-0.0003810285998042673;0.0005519157275557518
23_02_14 12:01:15.558;58292;I;1210;808;2106;8;;86c29739c8f21f3a;0.0002894589561037719;0.0006101545877754688
23_02_14 12:01:15.685;58292;I;1210;808;2106;8;;0000008000000080;-0.0;-0.0
23_02_14 12:01:15.823;58292;I;1210;808;2106;8;;306ec7b94ccc103a;-0.00038038333877921104;0.0005523606669157743
23_02_14 12:01:15.942;58292;I;1210;808;2106;8;;a8c32fba804574b8;-0.0006704875268042088;-5.8238860219717026e-05
23_02_14 12:01:16.069;58292;I;1210;808;2106;8;;0000008000000080;-0.0;-0.0
23_02_14 12:01:16.197;58292;I;1210;808;2106;8;;e63f89bafcc6023a;-0.001047131372615695;0.000498875742778182
23_02_14 12:01:16.325;58292;I;1210;808;2106;8;;7bf5c7b99e9d103a;-0.00038139134994708;0.0005516650853678584
23_02_14 12:01:16.453;58292;I;1210;808;2106;8;;0000008000000080;-0.0;-0.0
23_02_14 12:01:16.581;58292;I;1210;808;2106;8;;ad8c97398cff1f3a;0.00028905775980092585;0.000610344810411334
23_02_14 12:01:16.709;58292;I;1210;808;2106;8;;7eaa953904cd1e3a;0.0002854652120731771;0.0006057771388441324
23_02_14 12:01:16.837;58292;I;1210;808;2106;8;;3669c8b8babd973a;-9.556340228300542e-05;0.0011576928663998842
23_02_14 12:01:16.965;58292;I;1210;808;2106;8;;cbc4c7b970ae103a;-0.0003810285998042673;0.0005519157275557518
23_02_14 12:01:17.094;58292;I;1210;808;2106;8;;cbc4c7b970ae103a;-0.0003810285998042673;0.0005519157275557518
23_02_14 12:01:17.223;58292;I;1210;808;2106;8;;149fc7b971bb103a;-0.0003807476023212075;0.0005521095008589327
23_02_14 12:01:17.352;58292;I;1210;808;2106;8;;2b0286b6abe192b6;-3.993763584730914e-06;-4.3774102778115775e-06
23_02_14 12:01:17.484;58292;I;1210;808;2106;8;;a8c32fba804574b8;-0.0006704875268042088;-5.8238860219717026e-05
23_02_14 12:01:17.609;58292;I;1210;808;2106;8;;c00298b988e31fba;-0.00028993748128414154;-0.0006099273450672626
23_02_14 12:01:17.738;58292;I;1210;808;2106;8;;a4b72e3a4fe96138;0.0006664937827736139;5.386146585806273e-05
23_02_14 12:01:17.867;58292;I;1210;808;2106;8;;3669c8b8babd973a;-9.556340228300542e-05;0.0011576928663998842
23_02_14 12:01:17.995;58292;I;1210;808;2106;8;;a4b72e3a4fe96138;0.0006664937827736139;5.386146585806273e-05
23_02_14 12:01:18.124;58292;I;1210;808;2106;8;;7bf5c7b99e9d103a;-0.00038139134994708;0.0005516650853678584
23_02_14 12:01:18.255;58292;I;1210;808;2106;8;;c3acc53933d411ba;0.00037703485577367246;-0.0005562931182794273
23_02_14 12:01:18.385;58292;I;1210;808;2106;8;;7eaa953904cd1e3a;0.0002854652120731771;0.0006057771388441324
23_02_14 12:01:18.511;58292;I;1210;808;2106;8;;db80163a936c9f3a;0.0005741246859543025;0.0012163094943389297
23_02_14 12:01:18.640;58292;I;1210;808;2106;8;;b6c62fbacb1072b8;-0.0006705330451950431;-5.771293581346981e-05
23_02_14 12:01:18.769;58292;I;1210;808;2106;8;;7eaa953904cd1e3a;0.0002854652120731771;0.0006057771388441324
23_02_14 12:01:18.898;58292;I;1210;808;2106;8;;005889baa261023a;-0.0010478496551513672;0.0004973654868081212
23_02_14 12:01:19.030;58292;I;1210;808;2106;8;;c002183a88e39f3a;0.0005798749625682831;0.0012198546901345253
23_02_14 12:01:19.154;58292;I;1210;808;2106;8;;a4b7aeba4fe9e1b8;-0.0013329875655472279;-0.00010772293171612546
23_02_14 12:01:19.283;58292;I;1210;808;2106;8;;0000008000000080;-0.0;-0.0
23_02_14 12:01:19.411;58292;I;1210;808;2106;8;;0000008000000080;-0.0;-0.0
