Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;torque
23_02_14 11:26:02.318;981;I;1220;808;2101;4;;fa694db4;-1.9130666828459653e-07
23_02_14 11:26:02.448;985;I;1220;808;2101;4;;e2e5ea36;7.0005053203203715e-06
23_02_14 11:26:02.597;989;I;1220;808;2101;4;;e81cdf36;6.6492830228526145e-06
23_02_14 11:26:02.706;993;I;1220;808;2101;4;;6576c3b5;-1.456308950764651e-06
23_02_14 11:26:02.834;997;I;1220;808;2101;4;;d06cd136;6.241352821234614e-06
23_02_14 11:26:02.962;1001;I;1220;808;2101;4;;ca3a79b5;-9.284527777708718e-07
23_02_14 11:26:03.093;1005;I;1220;808;2101;4;;167593b5;-1.0986429970216705e-06
23_02_14 11:26:03.222;1009;I;1220;808;2101;4;;dcaf94b5;-1.1078041097789537e-06
23_02_14 11:26:03.357;1013;I;1220;808;2101;4;;89768db5;-1.0539816912569222e-06
23_02_14 11:26:03.490;1017;I;1220;808;2101;4;;93afa9b6;-5.057032012700802e-06
23_02_14 11:26:03.607;1021;I;1220;808;2101;4;;475997b4;-2.819089957029064e-07
23_02_14 11:26:03.737;1025;I;1220;808;2101;4;;ae744a34;1.8855163830266974e-07
23_02_14 11:26:03.873;1029;I;1220;808;2101;4;;0f362033;3.730206898922006e-08
23_02_14 11:26:04.000;1033;I;1220;808;2101;4;;86ccfa36;7.474390258721542e-06
23_02_14 11:26:04.126;1037;I;1220;808;2101;4;;970b3734;1.7047419476057257e-07
23_02_14 11:26:04.275;1041;I;1220;808;2101;4;;896e77b4;-2.3043880048589926e-07
23_02_14 11:26:04.383;1045;I;1220;808;2101;4;;737c4a35;7.543196147707931e-07
23_02_14 11:26:04.537;1049;I;1220;808;2101;4;;21da1d35;5.880447702111269e-07
23_02_14 11:26:04.669;1053;I;1220;808;2101;4;;caacfa34;4.6691849320268375e-07
23_02_14 11:26:04.794;1057;I;1220;808;2101;4;;5b88eab1;-6.825798148923923e-09
23_02_14 11:26:04.900;1061;I;1220;808;2101;4;;4d443435;6.715461609019258e-07
23_02_14 11:26:05.029;1065;I;1220;808;2101;4;;9d356fb6;-3.564498229025048e-06
23_02_14 11:26:05.159;1069;I;1220;808;2101;4;;5f5e4833;4.665195874054007e-08
23_02_14 11:26:05.288;1073;I;1220;808;2101;4;;f477f633;1.1477087014100107e-07
23_02_14 11:26:05.457;1077;I;1220;808;2101;4;;02a9c334;3.644454977802525e-07
23_02_14 11:26:05.550;1081;I;1220;808;2101;4;;b975d8b5;-1.6127515891639632e-06
23_02_14 11:26:05.690;1085;I;1220;808;2101;4;;09a6b035;1.316134444095951e-06
23_02_14 11:26:05.812;1089;I;1220;808;2101;4;;8e2d8d36;4.207430720271077e-06
23_02_14 11:26:05.932;1093;I;1220;808;2101;4;;317659b6;-3.2404316243628273e-06
23_02_14 11:26:06.068;1097;I;1220;808;2101;4;;90043eb6;-2.8314861992839724e-06
