Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;Id;Iq
23_02_14 11:57:37.893;50783;I;1220;808;2106;8;;f7976a3cee4e7d3d;0.014318457804620266;0.06184285134077072
23_02_14 11:57:38.009;50783;I;1220;808;2106;8;;dbcd6e3be20f953d;0.0036438617389649153;0.07278420031070709
23_02_14 11:57:38.125;50783;I;1220;808;2106;8;;331628bc93c2a03d;-0.01025919895619154;0.07849612087011337
23_02_14 11:57:38.240;50783;I;1220;808;2106;8;;c02c01bac8ca683d;-0.0004927627742290497;0.056834012269973755
23_02_14 11:57:38.356;50783;I;1220;808;2106;8;;64fead3c0b4e5d3d;0.021239466965198517;0.05402950569987297
23_02_14 11:57:38.471;50783;I;1220;808;2106;8;;1a4f623c62e7763d;0.013812804594635963;0.06027925759553909
23_02_14 11:57:38.588;50783;I;1220;808;2106;8;;d81a6e3c34f3a73d;0.014532767236232758;0.08200684189796448
23_02_14 11:57:38.706;50783;I;1220;808;2106;8;;9a890bbc51f7883d;-0.008516693487763405;0.06687796860933304
23_02_14 11:57:38.819;50783;I;1220;808;2106;8;;805696b9ff57573d;-0.0002867467701435089;0.05257415398955345
23_02_14 11:57:38.934;50783;I;1220;808;2106;8;;a6bd433ce8de6d3d;0.011947071179747581;0.05807390809059143
23_02_14 11:57:39.050;50783;I;1220;808;2106;8;;5bb0b93b79509c3d;0.0056667751632630825;0.07632536441087723
23_02_14 11:57:39.166;50783;I;1220;808;2106;8;;c07f38bb661e8f3d;-0.002815231680870056;0.06988219916820526
23_02_14 11:57:39.282;50783;I;1220;808;2106;8;;4e6eebbbd604773d;-0.007184780202805996;0.060307346284389496
23_02_14 11:57:39.400;50783;I;1220;808;2106;8;;b73a473c03fe463d;0.012159994803369045;0.04858208820223808
23_02_14 11:57:39.512;50783;I;1220;808;2106;8;;2082c43c73b5723d;0.02398782968521118;0.059255074709653854
23_02_14 11:57:39.629;50783;I;1220;808;2106;8;;8093eb3b1e5f9d3d;0.00718921422958374;0.0768415778875351
23_02_14 11:57:39.743;50783;I;1220;808;2106;8;;761068bc187e9b3d;-0.01416408084332943;0.0759240984916687
23_02_14 11:57:39.859;50783;I;1220;808;2106;8;;4b9b743cbe686a3d;0.014929602853953838;0.05722879618406296
23_02_14 11:57:39.977;50783;I;1220;808;2106;8;;db3016bba623783d;-0.002291730372235179;0.06058087199926376
23_02_14 11:57:40.090;50783;I;1220;808;2106;8;;cb0d57ba66158f3d;-0.0008203654433600605;0.06986503303050995
23_02_14 11:57:40.206;50783;I;1220;808;2106;8;;40f7493bdc02973d;0.0030817538499832153;0.07373592257499695
23_02_14 11:57:40.322;50783;I;1220;808;2106;8;;a6ae8cbc9be0713d;-0.017173122614622116;0.05905209109187126
23_02_14 11:57:40.445;50783;I;1220;808;2106;8;;fe12e93b6784473d;0.00711285974830389;0.04871025308966637
23_02_14 11:57:40.553;50783;I;1220;808;2106;8;;a383e73cb77d7a3d;0.028261011466383934;0.0611550472676754
23_02_14 11:57:40.678;50783;I;1220;808;2106;8;;eb24ad3bd6949a3d;0.0052839419804513454;0.07547919452190399
23_02_14 11:57:40.784;50783;I;1220;808;2106;8;;18576abc04159a3d;-0.014302991330623627;0.07523539662361145
23_02_14 11:57:40.909;50783;I;1220;808;2106;8;;ce62fc3b8772613d;0.007702208124101162;0.055040862411260605
23_02_14 11:57:41.014;50783;I;1220;808;2106;8;;22bb273c5c77823d;0.010237487033009529;0.0637042224407196
23_02_14 11:57:41.129;50783;I;1220;808;2106;8;;db62db3b5120913d;0.006695134099572897;0.07086241990327835
23_02_14 11:57:41.244;50783;I;1220;808;2106;8;;96ba3abc24159d3d;-0.011397024616599083;0.07670047879219055
23_02_14 11:57:41.358;50783;I;1220;808;2106;8;;0050a537f0585f3d;1.9706785678863525e-05;0.05452817678451538
23_02_14 11:57:41.478;50783;I;1220;808;2106;8;;3620013dd8ec443d;0.03152485936880112;0.04807743430137634
23_02_14 11:57:41.589;50783;I;1220;808;2106;8;;83df2a3c43558d3d;0.010429265908896923;0.06901028007268906
23_02_14 11:57:41.713;50783;I;1220;808;2106;8;;f6afc0bbcf5c9c3d;-0.005880351178348064;0.07634889334440231
23_02_14 11:57:41.819;50783;I;1220;808;2106;8;;a712023c7c94563d;0.007939017377793789;0.052387699484825134
23_02_14 11:57:41.943;50783;I;1220;808;2106;8;;9608913a26ff543d;0.0011065180879086256;0.052001141011714935
23_02_14 11:57:42.049;50783;I;1220;808;2106;8;;8836073c5adb863d;0.008252747356891632;0.06584806740283966
23_02_14 11:57:42.175;50783;I;1220;808;2106;8;;e3b46fbc62188f3d;-0.014630529098212719;0.069870725274086
23_02_14 11:57:42.279;50783;I;1220;808;2106;8;;78efbc3beb4d4c3d;0.005765851587057114;0.04987899586558342
23_02_14 11:57:42.393;50783;I;1220;808;2106;8;;33bac23c0809493d;0.023770427331328392;0.049080878496170044
23_02_14 11:57:42.522;50783;I;1220;808;2106;8;;8681803c5f79a83d;0.0156867615878582;0.08226274698972702
23_02_14 11:57:42.623;50783;I;1220;808;2106;8;;08ab71bc512d903d;-0.014750249683856964;0.07039893418550491
23_02_14 11:57:42.739;50783;I;1220;808;2106;8;;334dde3b63f9573d;0.006784105207771063;0.052728068083524704
23_02_14 11:57:42.853;50783;I;1220;808;2106;8;;9b10363cecd4813d;0.01111235748976469;0.06339439749717712
23_02_14 11:57:42.971;50783;I;1220;808;2106;8;;e67e593bc498983d;0.0033187209628522396;0.0745101273059845
23_02_14 11:57:43.083;50783;I;1220;808;2106;8;;1b486bbc447c9b3d;-0.014360453002154827;0.07592061161994934
23_02_14 11:57:43.203;50783;I;1220;808;2106;8;;60dcf43aec44473d;0.0018681399524211884;0.04864971339702606
23_02_14 11:57:43.314;50783;I;1220;808;2106;8;;f051b73cf247653d;0.02237793803215027;0.05597681552171707
23_02_14 11:57:43.429;50783;I;1220;808;2106;8;;6655133c8446943d;0.008992528542876244;0.07240012288093567
23_02_14 11:57:43.547;50783;I;1220;808;2106;8;;1001a2bbbceb933d;-0.004943974316120148;0.07222697138786316
23_02_14 11:57:43.659;50783;I;1220;808;2106;8;;ca879e3b325d693d;0.004837964661419392;0.056973643600940704
23_02_14 11:57:43.778;50783;I;1220;808;2106;8;;bb532c3b8898753d;0.0026295024435967207;0.05995991826057434
23_02_14 11:57:43.890;50783;I;1220;808;2106;8;;1680eeba77cc913d;-0.0018196131568402052;0.07119076699018478
23_02_14 11:57:44.007;50783;I;1220;808;2106;8;;d67dfd3a6a6d943d;0.0019339870195835829;0.07247431576251984
23_02_14 11:57:44.120;50783;I;1220;808;2106;8;;4b08cdbb5385643d;-0.006257092114537954;0.055791210383176804
23_02_14 11:57:44.238;50783;I;1220;808;2106;8;;4294a13ca662413d;0.019724015146493912;0.04721321910619736
23_02_14 11:57:44.350;50783;I;1220;808;2106;8;;f772a03c5c27843d;0.019586069509387016;0.0645281970500946
23_02_14 11:57:44.466;50783;I;1220;808;2106;8;;30960c3c5a989e3d;0.008580729365348816;0.07743902504444122
23_02_14 11:57:44.587;50783;I;1220;808;2106;8;;3b4160bc2af5733d;-0.013687427155673504;0.05955997854471207
23_02_14 11:57:44.696;50783;I;1220;808;2106;8;;0b1318bbb3aa573d;-0.0023204709868878126;0.05265302583575249
23_02_14 11:57:44.813;50783;I;1220;808;2106;8;;4b46de3b47a7673d;0.006783281918615103;0.056556012481451035
23_02_14 11:57:44.926;50783;I;1220;808;2106;8;;200f5f3badeaa33d;0.003403611481189728;0.08003745228052139
23_02_14 11:57:45.042;50783;I;1220;808;2106;8;;d6a486bc5c0f913d;-0.016436021775007248;0.0708300769329071
23_02_14 11:57:45.158;50783;I;1220;808;2106;8;;56ce47b97271323d;-0.00019054985023103654;0.04356522113084793
23_02_14 11:57:45.274;50783;I;1220;808;2106;8;;8e91d23c5a174c3d;0.025704171508550644;0.049826957285404205
23_02_14 11:57:45.389;50783;I;1220;808;2106;8;;bba5373c8fbe943d;0.011208946816623211;0.07262908667325974
23_02_14 11:57:45.505;50783;I;1220;808;2106;8;;0001dcba52288e3d;-0.0016784965991973877;0.06941284239292145
23_02_14 11:57:45.621;50783;I;1220;808;2106;8;;6eaf35bb0f57773d;-0.0027722972445189953;0.06038575991988182
23_02_14 11:57:45.739;50783;I;1220;808;2106;8;;2bd596bb92cd503d;-0.004603048320859671;0.05097729712724686
23_02_14 11:57:45.851;50783;I;1220;808;2106;8;;ee9fda3b1221703d;0.0066718971356749535;0.05862528830766678
23_02_14 11:57:45.967;50783;I;1220;808;2106;8;;26b8d03b4d7f903d;0.0063696084544062614;0.07055530697107315
23_02_14 11:57:46.083;50783;I;1220;808;2106;8;;48e9aebc9789943d;-0.021351471543312073;0.07252805680036545
23_02_14 11:57:46.198;50783;I;1220;808;2106;8;;0b067c3b38b2353d;0.0038455750327557325;0.044359415769577026
23_02_14 11:57:46.315;50783;I;1220;808;2106;8;;8b5ccb3c832e643d;0.02482440136373043;0.055708419531583786
23_02_14 11:57:46.429;50783;I;1220;808;2106;8;;6820213c067f8e3d;0.00983438640832901;0.06957821547985077
23_02_14 11:57:46.547;50783;I;1220;808;2106;8;;56a6003cee20983d;0.007852157577872276;0.07428155839443207
23_02_14 11:57:46.661;50783;I;1220;808;2106;8;;2b5a51bc903b8c3d;-0.012777845375239849;0.0684729814529419
23_02_14 11:57:46.789;50783;I;1220;808;2106;8;;562c14ba4b875e3d;-0.0005652358522638679;0.05432824417948723
23_02_14 11:57:46.891;50783;I;1220;808;2106;8;;4044523c1864743d;0.012833654880523682;0.05966576933860779
23_02_14 11:57:47.025;50783;I;1220;808;2106;8;;f6e7623b88d09a3d;0.003462312277406454;0.07559305429458618
23_02_14 11:57:47.123;50783;I;1220;808;2106;8;;d6db54bc0afb9d3d;-0.01299186609685421;0.0771389752626419
23_02_14 11:57:47.244;50783;I;1220;808;2106;8;;ee0ebbbb235b5d3d;-0.00570856686681509;0.054041992872953415
23_02_14 11:57:47.355;50783;I;1220;808;2106;8;;1074943c5a1a583d;0.01812174916267395;0.052759505808353424
23_02_14 11:57:47.471;50783;I;1220;808;2106;8;;b605973c7bd5803d;0.018435340374708176;0.06290718168020248
23_02_14 11:57:47.586;50783;I;1220;808;2106;8;;3b81443c2edca33d;0.011993701569736004;0.08000980317592621
23_02_14 11:57:47.702;50783;I;1220;808;2106;8;;a08e52bca0918a3d;-0.01285138726234436;0.06766057014465332
23_02_14 11:57:47.818;50783;I;1220;808;2106;8;;8016fe3ade0e643d;0.0019385367631912231;0.055678240954875946
23_02_14 11:57:47.933;50783;I;1220;808;2106;8;;1224883cbb18613d;0.016618762165308;0.05495522543787956
23_02_14 11:57:48.054;50783;I;1220;808;2106;8;;96d6b23b3f678f3d;0.005457709543406963;0.0700211450457573
23_02_14 11:57:48.165;50783;I;1220;808;2106;8;;8b0ba7bb8aea9c3d;-0.005097811575978994;0.0766192227602005
23_02_14 11:57:48.280;50783;I;1220;808;2106;8;;e371f4bb4a71793d;-0.007459865417331457;0.06089905649423599
23_02_14 11:57:48.396;50783;I;1220;808;2106;8;;be84b43ce783433d;0.022035952657461166;0.04773321375250816
23_02_14 11:57:48.511;50783;I;1220;808;2106;8;;d6ae823c2b866a3d;0.01595250889658928;0.05725685879588127
23_02_14 11:57:48.627;50783;I;1220;808;2106;8;;a390643cfa5d9c3d;0.013950499705970287;0.0763511210680008
23_02_14 11:57:48.743;50783;I;1220;808;2106;8;;807810bcf2ea943d;-0.008817791938781738;0.07271374762058258
23_02_14 11:57:48.858;50783;I;1220;808;2106;8;;f6bea9ba9ec5583d;-0.0012950587552040815;0.05292283743619919
23_02_14 11:57:48.974;50783;I;1220;808;2106;8;;8ba1cb3b6b6e6e3d;0.0062143257819116116;0.05821077153086662
23_02_14 11:57:49.090;50783;I;1220;808;2106;8;;eb8b84bad095943d;-0.001011249958537519;0.07255136966705322
23_02_14 11:57:49.205;50783;I;1220;808;2106;8;;cb8d4bbb1f3c993d;-0.003105985699221492;0.07482170313596725
23_02_14 11:57:49.321;50783;I;1220;808;2106;8;;eb5056bcb307793d;-0.01308081578463316;0.06079835817217827
23_02_14 11:57:49.436;50783;I;1220;808;2106;8;;e68c843c24eb513d;0.01618046686053276;0.05124963819980621
23_02_14 11:57:49.553;50783;I;1220;808;2106;8;;9ab4d43c13fd793d;0.025965023785829544;0.06103236600756645
23_02_14 11:57:49.668;50783;I;1220;808;2106;8;;3b2c3e3cd829a03d;0.011607225053012371;0.07820481061935425
23_02_14 11:57:49.785;50783;I;1220;808;2106;8;;fbc068bca4a6943d;-0.014206166379153728;0.07258346676826477
23_02_14 11:57:49.899;50783;I;1220;808;2106;8;;b3bbd63b7b115a3d;0.006553137209266424;0.05323932692408562
23_02_14 11:57:50.026;50783;I;1220;808;2106;8;;4f5ff63bf3f05d3d;0.0075186858884990215;0.054184865206480026
23_02_14 11:57:50.130;50783;I;1220;808;2106;8;;abdcb2386fa3913d;8.528804028173909e-05;0.0711125060915947
23_02_14 11:57:50.258;50783;I;1220;808;2106;8;;005ef2baf44f933d;-0.0018491148948669434;0.07192984223365784
23_02_14 11:57:50.361;50783;I;1220;808;2106;8;;db8442bcaa5b623d;-0.011872495524585247;0.05526319891214371
23_02_14 11:57:50.493;50783;I;1220;808;2106;8;;cf0e2d3c23b43e3d;0.010562612675130367;0.04655851051211357
23_02_14 11:57:50.592;50783;I;1220;808;2106;8;;d8c8a33c1e49813d;0.01999323070049286;0.06312774121761322
23_02_14 11:57:50.713;50783;I;1220;808;2106;8;;2ebe0d3ce2489c3d;0.00865129940211773;0.0763108879327774
23_02_14 11:57:50.822;50783;I;1220;808;2106;8;;d7d03ebc528a923d;-0.011646470986306667;0.07155288755893707
23_02_14 11:57:50.938;50783;I;1220;808;2106;8;;27f0263c10595b3d;0.010189092718064785;0.05355173349380493
23_02_14 11:57:51.054;50783;I;1220;808;2106;8;;00237a3990ab683d;0.00023854896426200867;0.05680423974990845
23_02_14 11:57:51.169;50783;I;1220;808;2106;8;;ab9aeeb91c37933d;-0.00045510134077630937;0.0718824565410614
23_02_14 11:57:51.285;50783;I;1220;808;2106;8;;7b9aa3bb84b0a03d;-0.004992780741304159;0.0784616768360138
23_02_14 11:57:51.401;50783;I;1220;808;2106;8;;84f5a1bbaf9b733d;-0.004942597821354866;0.0594746433198452
23_02_14 11:57:51.519;50783;I;1220;808;2106;8;;f8b1693caba2353d;0.014263622462749481;0.04434458538889885
23_02_14 11:57:51.631;50783;I;1220;808;2106;8;;f6c0953c160d773d;0.01828048750758171;0.06031521409749985
23_02_14 11:57:51.747;50783;I;1220;808;2106;8;;8640443ccba2a53d;0.011978274211287498;0.0808769091963768
23_02_14 11:57:51.868;50783;I;1220;808;2106;8;;ef7e7dbc8a658f3d;-0.01547215785831213;0.07001788914203644
23_02_14 11:57:51.978;50783;I;1220;808;2106;8;;e654343b4b82593d;0.002751642372459173;0.0531027726829052
23_02_14 11:57:52.102;50783;I;1220;808;2106;8;;976a473c8293813d;0.012171409092843533;0.06326963007450104
23_02_14 11:57:52.209;50783;I;1220;808;2106;8;;36e68ebac4c79e3d;-0.0010902348440140486;0.07752946019172668
23_02_14 11:57:52.337;50783;I;1220;808;2106;8;;03615dbcb6be8e3d;-0.013511898927390575;0.06969968974590302
23_02_14 11:57:52.441;50783;I;1220;808;2106;8;;4e8d813b2caf593d;0.00395361240953207;0.053145572543144226
23_02_14 11:57:52.567;50783;I;1220;808;2106;8;;cc06d03c0acc4d3d;0.025393866002559662;0.05024341493844986
23_02_14 11:57:52.671;50783;I;1220;808;2106;8;;c8b2823cc05b873d;0.015954390168190002;0.06609296798706055
23_02_14 11:57:52.787;50783;I;1220;808;2106;8;;16bad93b4ca59d3d;0.006644497625529766;0.07697543501853943
23_02_14 11:57:52.901;50783;I;1220;808;2106;8;;d60194ba80b3873d;-0.0011292051058262587;0.06626033782958984
23_02_14 11:57:53.015;50783;I;1220;808;2106;8;;001c63b85ecd693d;-5.414709448814392e-05;0.05708061903715134
23_02_14 11:57:53.130;50783;I;1220;808;2106;8;;9680ae3b74ab9a3d;0.005325387232005596;0.07552233338356018
23_02_14 11:57:53.243;50783;I;1220;808;2106;8;;745f9ebca0af903d;-0.019332624971866608;0.0706474781036377
23_02_14 11:57:53.359;50783;I;1220;808;2106;8;;dbaf9c3bd69b2c3d;0.004781705792993307;0.04214080423116684
23_02_14 11:57:53.471;50783;I;1220;808;2106;8;;d22f6e3c7c4f703d;0.014537768438458443;0.0586695522069931
23_02_14 11:57:53.587;50783;I;1220;808;2106;8;;e07ad63be0b4993d;0.006545409560203552;0.07505202293395996
23_02_14 11:57:53.700;50783;I;1220;808;2106;8;;1a101f3c2325583d;0.009708428755402565;0.05276979133486748
23_02_14 11:57:53.818;50783;I;1220;808;2106;8;;4b48433b2837713d;0.002979772863909602;0.05889049172401428
23_02_14 11:57:53.928;50783;I;1220;808;2106;8;;9b1f813bf70aa23d;0.003940535243600607;0.07912247627973557
23_02_14 11:57:54.055;50783;I;1220;808;2106;8;;6b5fc0b9449e5f3d;-0.00036692185676656663;0.05459429323673248
23_02_14 11:57:54.151;50783;I;1220;808;2106;8;;4b3cc73c6490713d;0.02432074211537838;0.058975592255592346
23_02_14 11:57:54.265;50783;I;1220;808;2106;8;;0b6774bb70c58e3d;-0.0037292863707989454;0.06971251964569092
23_02_14 11:57:54.378;50783;I;1220;808;2106;8;;803d223a0445443d;0.0006188973784446716;0.047917380928993225
23_02_14 11:57:54.490;50783;I;1220;808;2106;8;;2b97ad3b46d1873d;0.005297561641782522;0.0663171261548996
23_02_14 11:57:54.603;50783;I;1220;808;2106;8;;53bd8dbce8d0963d;-0.017302190884947777;0.07364064455032349
23_02_14 11:57:54.717;50783;I;1220;808;2106;8;;0c22303cfa143c3d;0.010750304907560349;0.04591844230890274
23_02_14 11:57:54.828;50783;I;1220;808;2106;8;;1e6e2a3c40ee963d;0.01040223054587841;0.07369661331176758
23_02_14 11:57:54.942;50783;I;1220;808;2106;8;;ff9387bc8c35913d;-0.016550062224268913;0.07090291380882263
23_02_14 11:57:55.054;50783;I;1220;808;2106;8;;0ebd823b9691693d;0.00398982223123312;0.057023607194423676
23_02_14 11:57:55.166;50783;I;1220;808;2106;8;;88a00b3c949a943d;0.008522160351276398;0.07256045937538147
23_02_14 11:57:55.278;50783;I;1220;808;2106;8;;fe9bb83ba774453d;0.005633830092847347;0.04820695146918297
23_02_14 11:57:55.391;50783;I;1220;808;2106;8;;8f488d3cd0df803d;0.017246512696146965;0.06292688846588135
23_02_14 11:57:55.514;50783;I;1220;808;2106;8;;cb3118bce676a03d;-0.009289215318858624;0.07835178077220917
23_02_14 11:57:55.616;50783;I;1220;808;2106;8;;00348dba8bfd723d;-0.0010772943496704102;0.05932382866740227
23_02_14 11:57:55.728;50783;I;1220;808;2106;8;;e8f3f73b2cb8a33d;0.007566917687654495;0.07994112372398376
23_02_14 11:57:55.841;50783;I;1220;808;2106;8;;831eabbc1026673d;-0.020888572558760643;0.05643278360366821
23_02_14 11:57:55.953;50783;I;1220;808;2106;8;;fe85e53c53f36d3d;0.02801799401640892;0.05809338018298149
23_02_14 11:57:56.066;50783;I;1220;808;2106;8;;10a0e93b806c903d;0.007129676640033722;0.07051944732666016
23_02_14 11:57:56.184;50783;I;1220;808;2106;8;;1a79a53cbfe63e3d;0.020199347287416458;0.046606775373220444
23_02_14 11:57:56.292;50783;I;1220;808;2106;8;;d876e33bb0d2643d;0.006941657513380051;0.05586498975753784
23_02_14 11:57:56.416;50783;I;1220;808;2106;8;;af302cbc688d8e3d;-0.010509653948247433;0.06960564851760864
23_02_14 11:57:56.516;50783;I;1220;808;2106;8;;9c82203cb02e4a3d;0.009796764701604843;0.04936093091964722
23_02_14 11:57:56.629;50783;I;1220;808;2106;8;;eedd093c2aefa73d;0.008414728567004204;0.08199913799762726
23_02_14 11:57:56.741;50783;I;1220;808;2106;8;;acc087bccb6d9d3d;-0.016571365296840668;0.07686956971883774
23_02_14 11:57:56.854;50783;I;1220;808;2106;8;;6b3e773a2a316c3d;0.0009431603248231113;0.05766407400369644
23_02_14 11:57:56.967;50783;I;1220;808;2106;8;;7bc6153caa15a13d;0.009141559712588787;0.07865460216999054
23_02_14 11:57:57.080;50783;I;1220;808;2106;8;;57e657bbf8975e3d;-0.0032943689730018377;0.05434414744377136
23_02_14 11:57:57.196;50783;I;1220;808;2106;8;;6777023d2cad803d;0.031852152198553085;0.06283029913902283
23_02_14 11:57:57.306;50783;I;1220;808;2106;8;;dbd3a03b4338933d;0.004908067639917135;0.0718846544623375
23_02_14 11:57:57.432;50783;I;1220;808;2106;8;;b604c53bf2c94d3d;0.006012524478137493;0.050241418182849884
23_02_14 11:57:57.531;50783;I;1220;808;2106;8;;f455073c7f17683d;0.008260238915681839;0.05666303262114525
23_02_14 11:57:57.646;50783;I;1220;808;2106;8;;1e0133bc1088a33d;-0.01092555932700634;0.07984936237335205
23_02_14 11:57:57.757;50783;I;1220;808;2106;8;;963f523bec7d4e3d;0.0032081357203423977;0.05041305720806122
23_02_14 11:57:57.870;50783;I;1220;808;2106;8;;180ec73bd4ad8a3d;0.006074678152799606;0.06771436333656311
23_02_14 11:57:57.982;50783;I;1220;808;2106;8;;504e53bc5035933d;-0.012897089123725891;0.07187902927398682
23_02_14 11:57:58.095;50783;I;1220;808;2106;8;;abb667b90cf3673d;-0.00022097925830166787;0.0566282719373703
23_02_14 11:57:58.211;50783;I;1220;808;2106;8;;d6a2123cbc5f993d;0.00894995592534542;0.07488963007926941
23_02_14 11:57:58.320;50783;I;1220;808;2106;8;;c0f956bb1a63543d;-0.003280267119407654;0.05185232311487198
23_02_14 11:57:58.451;50783;I;1220;808;2106;8;;bf72263d62f57e3d;0.04063677415251732;0.06224573403596878
23_02_14 11:57:58.546;50783;I;1220;808;2106;8;;3ba3bd3b86029b3d;0.0057872808538377285;0.07568840682506561
23_02_14 11:57:58.659;50783;I;1220;808;2106;8;;73a4d63bb21a653d;0.0065503655932843685;0.05593366175889969
23_02_14 11:57:58.772;50783;I;1220;808;2106;8;;168be63baea26e3d;0.007035623304545879;0.058260612189769745
23_02_14 11:57:58.885;50783;I;1220;808;2106;8;;5e6785bb61d8923d;-0.004071160219609737;0.0717017725110054
23_02_14 11:57:59.000;50783;I;1220;808;2106;8;;70e9b93a0a70243d;0.0014183949679136276;0.040145911276340485
23_02_14 11:57:59.111;50783;I;1220;808;2106;8;;1d5e9b3c02517a3d;0.01896577514708042;0.0611124113202095
23_02_14 11:57:59.232;50783;I;1220;808;2106;8;;96b9443be701923d;0.0030017844401299953;0.0712926909327507
23_02_14 11:57:59.339;50783;I;1220;808;2106;8;;c72b1c3ca41a5a3d;0.009531921707093716;0.05324806272983551
23_02_14 11:57:59.461;50783;I;1220;808;2106;8;;681b603cce11753d;0.013678409159183502;0.05983143299818039
23_02_14 11:57:59.566;50783;I;1220;808;2106;8;;a04ba13b2bbf983d;0.004922345280647278;0.07458337396383286
23_02_14 11:57:59.696;50783;I;1220;808;2106;8;;56695639dfe8503d;0.00020447871065698564;0.05100333318114281
23_02_14 11:57:59.793;50783;I;1220;808;2106;8;;27aa0f3dbe89813d;0.0350743792951107;0.06325100362300873
23_02_14 11:57:59.908;50783;I;1220;808;2106;8;;20cf3a3b4452a23d;0.002850480377674103;0.07925847172737122
23_02_14 11:58:00.023;50783;I;1220;808;2106;8;;982779bc276a8c3d;-0.015207193791866302;0.0685618445277214
23_02_14 11:58:00.139;50783;I;1220;808;2106;8;;ae7cb33b904d5d3d;0.005477509461343288;0.05402904748916626
23_02_14 11:58:00.258;50783;I;1220;808;2106;8;;64be0a3c1ee8753d;0.008468244224786758;0.060035817325115204
23_02_14 11:58:00.369;50783;I;1220;808;2106;8;;e39d863beb59a03d;0.0041081770323216915;0.07829650491476059
23_02_14 11:58:00.491;50783;I;1220;808;2106;8;;fbb000bc4683a13d;-0.007854695431888103;0.07886366546154022
23_02_14 11:58:00.601;50783;I;1220;808;2106;8;;2e5d08bc60f5733d;-0.008322997018694878;0.059560179710388184
23_02_14 11:58:00.726;50783;I;1220;808;2106;8;;3ed5763c9e02353d;0.015065489336848259;0.04419194906949997
23_02_14 11:58:00.831;50783;I;1220;808;2106;8;;2aa2843cf8cc7e3d;0.016190607100725174;0.062207192182540894
23_02_14 11:58:00.947;50783;I;1220;808;2106;8;;e045d13bb270993d;0.006386503577232361;0.07492198050022125
23_02_14 11:58:01.064;50783;I;1220;808;2106;8;;885802bc5106963d;-0.007955677807331085;0.07325423508882523
23_02_14 11:58:01.178;50783;I;1220;808;2106;8;;5609683a52f64a3d;0.0008851488819345832;0.04955131560564041
23_02_14 11:58:01.293;50783;I;1220;808;2106;8;;0bf0c83b461c653d;0.006132130976766348;0.05593516677618027
23_02_14 11:58:01.410;50783;I;1220;808;2106;8;;e6cd3b3bdc60983d;0.0028656660579144955;0.07440349459648132
23_02_14 11:58:01.525;50783;I;1220;808;2106;8;;886acbbbd8df933d;-0.006207767874002457;0.07220429182052612
23_02_14 11:58:01.641;50783;I;1220;808;2106;8;;c4ebb1bba410733d;-0.005429716780781746;0.05934204161167145
23_02_14 11:58:01.756;50783;I;1220;808;2106;8;;5c4f4e3c4bdd3a3d;0.012592162936925888;0.045621197670698166
23_02_14 11:58:01.874;50783;I;1220;808;2106;8;;88329b3c86857b3d;0.01894499361515045;0.061406634747982025
23_02_14 11:58:01.987;50783;I;1220;808;2106;8;;d8c8473cf88ea13d;0.01219388097524643;0.07888597249984741
23_02_14 11:58:02.103;50783;I;1220;808;2106;8;;7f0a6fbc326b963d;-0.014589904807507992;0.07344664633274078
23_02_14 11:58:02.218;50783;I;1220;808;2106;8;;7682953ba42a633d;0.004562671296298504;0.05546058714389801
23_02_14 11:58:02.336;50783;I;1220;808;2106;8;;541ffd3b10a8613d;0.007724681869149208;0.055091917514801025
23_02_14 11:58:02.450;50783;I;1220;808;2106;8;;a8cae03b96808d3d;0.0068600960075855255;0.06909291446208954
23_02_14 11:58:02.573;50783;I;1220;808;2106;8;;40a114bb54be953d;-0.0022679120302200317;0.07311692833900452
23_02_14 11:58:02.680;50783;I;1220;808;2106;8;;60049abb8797673d;-0.004700228571891785;0.056540992110967636
23_02_14 11:58:02.803;50783;I;1220;808;2106;8;;bfd2863ce318413d;0.01645791344344616;0.0471428744494915
23_02_14 11:58:02.913;50783;I;1220;808;2106;8;;c202b13c2845703d;0.021607760339975357;0.05865970253944397
23_02_14 11:58:03.027;50783;I;1220;808;2106;8;;8e92293ce9f19e3d;0.010349882766604424;0.0776098445057869
23_02_14 11:58:03.149;50783;I;1220;808;2106;8;;064284bc5289963d;-0.0161447636783123;0.07350410521030426
23_02_14 11:58:03.259;50783;I;1220;808;2106;8;;fb94aa3b476f563d;0.00520574813708663;0.052352216094732285
23_02_14 11:58:03.382;50783;I;1220;808;2106;8;;7beed93b5ef2683d;0.006650743540376425;0.05687176436185837
23_02_14 11:58:03.489;50783;I;1220;808;2106;8;;2b4218babfc49b3d;-0.0005808199639432132;0.07605885714292526
23_02_14 11:58:03.605;50783;I;1220;808;2106;8;;567d6bb9f7e2943d;-0.00022458037710748613;0.07269852608442307
23_02_14 11:58:03.723;50783;I;1220;808;2106;8;;78a757bc7071813d;-0.013162486255168915;0.06320464611053467
23_02_14 11:58:03.836;50783;I;1220;808;2106;8;;79a6893cc62c363d;0.016803013160824776;0.04447629302740097
23_02_14 11:58:03.956;50783;I;1220;808;2106;8;;f0adb23ccb6c813d;0.021811455488204956;0.06319578737020493
23_02_14 11:58:04.068;50783;I;1220;808;2106;8;;cb90a43b327d933d;0.005022143479436636;0.07201613485813141
23_02_14 11:58:04.183;50783;I;1220;808;2106;8;;6fa872bc62ba9a3d;-0.014810665510594845;0.07555080950260162
