Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;torque
23_02_14 11:26:03.642;1022;I;1210;808;2101;4;;4feaf8b5;-1.854563265624165e-06
23_02_14 11:26:03.769;1026;I;1210;808;2101;4;;2b0c3bb4;-1.7420158826553234e-07
23_02_14 11:26:03.900;1030;I;1210;808;2101;4;;a1725336;3.150817292407737e-06
23_02_14 11:26:04.031;1034;I;1210;808;2101;4;;4f6398b5;-1.1353785112078185e-06
23_02_14 11:26:04.171;1038;I;1210;808;2101;4;;44beb3b5;-1.3391913853411097e-06
23_02_14 11:26:04.307;1042;I;1210;808;2101;4;;d6b0d9b5;-1.6219225926761283e-06
23_02_14 11:26:04.415;1046;I;1210;808;2101;4;;c89cfd35;1.8895598259405233e-06
23_02_14 11:26:04.558;1050;I;1210;808;2101;4;;74148a37;1.646040618652478e-05
23_02_14 11:26:04.708;1054;I;1210;808;2101;4;;dc4686b5;-1.000440079224063e-06
23_02_14 11:26:04.813;1058;I;1210;808;2101;4;;dc82b2b6;-5.320047421264462e-06
23_02_14 11:26:04.934;1062;I;1210;808;2101;4;;ea97cfb5;-1.546691464682226e-06
23_02_14 11:26:05.065;1066;I;1210;808;2101;4;;a7c368b6;-3.4684578622545814e-06
23_02_14 11:26:05.194;1070;I;1210;808;2101;4;;ac6391b6;-4.332940079621039e-06
23_02_14 11:26:05.324;1074;I;1210;808;2101;4;;264a23b6;-2.4332052817044314e-06
23_02_14 11:26:05.458;1078;I;1210;808;2101;4;;7e7f7a35;9.331778301202576e-07
23_02_14 11:26:05.604;1082;I;1210;808;2101;4;;35ffbab6;-5.5729419727867935e-06
23_02_14 11:26:05.724;1086;I;1210;808;2101;4;;33dec5b5;-1.4742312259841128e-06
23_02_14 11:26:05.842;1090;I;1210;808;2101;4;;bfb5e735;1.726373625388078e-06
23_02_14 11:26:05.970;1094;I;1210;808;2101;4;;8482b536;5.40941437066067e-06
23_02_14 11:26:06.113;1098;I;1210;808;2101;4;;4b24b034;3.280896123669663e-07
23_02_14 11:26:06.229;1102;I;1210;808;2101;4;;0f9d5fb4;-2.0825630997478584e-07
23_02_14 11:26:06.358;1106;I;1210;808;2101;4;;967bdcb4;-4.1068113887376967e-07
23_02_14 11:26:06.496;1110;I;1210;808;2101;4;;5f7f02b5;-4.861412321588432e-07
23_02_14 11:26:06.619;1114;I;1210;808;2101;4;;18cd1536;2.2322110453387722e-06
23_02_14 11:26:06.746;1118;I;1210;808;2101;4;;21451f36;2.3733084617560962e-06
23_02_14 11:26:06.874;1122;I;1210;808;2101;4;;47c62936;2.529837502152077e-06
23_02_14 11:26:07.001;1126;I;1210;808;2101;4;;cc3b2436;2.4472710720147006e-06
23_02_14 11:26:07.138;1130;I;1210;808;2101;4;;596973b6;-3.627114210758009e-06
23_02_14 11:26:07.262;1134;I;1210;808;2101;4;;3cf683b6;-3.932769686798565e-06
23_02_14 11:26:07.388;1138;I;1210;808;2101;4;;03a90436;1.976791054403293e-06
23_02_14 11:26:07.516;1142;I;1210;808;2101;4;;7cf7c4b5;-1.467516540287761e-06
23_02_14 11:26:07.644;1146;I;1210;808;2101;4;;30ac3236;2.6624293241184205e-06
23_02_14 11:26:07.773;1150;I;1210;808;2101;4;;73109db5;-1.1702198889906867e-06
23_02_14 11:26:07.903;1154;I;1210;808;2101;4;;f7b43536;2.7076437163486844e-06
23_02_14 11:26:08.029;1158;I;1210;808;2101;4;;5b978ab5;-1.0325851462766877e-06
23_02_14 11:26:08.174;1162;I;1210;808;2101;4;;1f7e6bb6;-3.509114094413235e-06
23_02_14 11:26:08.293;1166;I;1210;808;2101;4;;648756b5;-7.991823167685652e-07
23_02_14 11:26:08.418;1170;I;1210;808;2101;4;;a89b32b5;-6.653667696809862e-07
23_02_14 11:26:08.545;1174;I;1210;808;2101;4;;a79524b3;-3.8320333572983145e-08
23_02_14 11:26:08.693;1178;I;1210;808;2101;4;;f1610036;1.913049572976888e-06
23_02_14 11:26:08.805;1182;I;1210;808;2101;4;;8ecf0d36;2.1131450012035202e-06
23_02_14 11:26:08.934;1186;I;1210;808;2101;4;;e7fc0d36;2.1157845822017407e-06
23_02_14 11:26:09.080;1190;I;1210;808;2101;4;;4d4cd4b5;-1.5817437315490679e-06
23_02_14 11:26:09.203;1194;I;1210;808;2101;4;;d4362036;2.387377207924146e-06
23_02_14 11:26:09.330;1198;I;1210;808;2101;4;;afe91336;2.204072870881646e-06
23_02_14 11:26:09.455;1202;I;1210;808;2101;4;;a9cd2536;2.470662593623274e-06
23_02_14 11:26:09.586;1206;I;1210;808;2101;4;;ac012836;2.503492396499496e-06
23_02_14 11:26:09.714;1210;I;1210;808;2101;4;;11ccfeb3;-1.186491616067542e-07
23_02_14 11:26:09.843;1214;I;1210;808;2101;4;;f68e61b6;-3.361082690389594e-06
23_02_14 11:26:09.977;1218;I;1210;808;2101;4;;c6144bb6;-3.0261448955570813e-06
23_02_14 11:26:10.112;1222;I;1210;808;2101;4;;faac3b36;2.796585704345489e-06
23_02_14 11:26:10.235;1226;I;1210;808;2101;4;;1d292f36;2.61009631685738e-06
23_02_14 11:26:10.365;1231;I;1210;808;2101;4;;443e63b6;-3.386187927389983e-06
23_02_14 11:26:10.534;1235;I;1210;808;2101;4;;cd433336;2.6712543785833986e-06
23_02_14 11:26:10.642;1239;I;1210;808;2101;4;;c90c3436;2.682953208932304e-06
23_02_14 11:26:10.784;1243;I;1210;808;2101;4;;cb012936;2.5184006062772823e-06
23_02_14 11:26:10.886;1247;I;1210;808;2101;4;;800f2736;2.4893961381167173e-06
23_02_14 11:26:11.014;1251;I;1210;808;2101;4;;abd62936;2.5307915620942367e-06
23_02_14 11:26:11.142;1255;I;1210;808;2101;4;;1e2770b6;-3.578555606509326e-06
23_02_14 11:26:11.283;1259;I;1210;808;2101;4;;13294636;2.9528207505791215e-06
23_02_14 11:26:11.428;1263;I;1210;808;2101;4;;ec8279b6;-3.7180097933742218e-06
23_02_14 11:26:11.544;1267;I;1210;808;2101;4;;271d74b6;-3.637580221038661e-06
23_02_14 11:26:11.664;1271;I;1210;808;2101;4;;493d8ab6;-4.119855020690011e-06
23_02_14 11:26:11.792;1275;I;1210;808;2101;4;;c3e02736;2.5015767732838867e-06
23_02_14 11:26:11.935;1279;I;1210;808;2101;4;;1f753436;2.6890263598033926e-06
23_02_14 11:26:12.067;1283;I;1210;808;2101;4;;2bd33e36;2.8435122203518404e-06
23_02_14 11:26:12.195;1287;I;1210;808;2101;4;;07783036;2.6295908810425317e-06
23_02_14 11:26:12.328;1291;I;1210;808;2101;4;;325f03b4;-1.2234957580403716e-07
23_02_14 11:26:12.465;1295;I;1210;808;2101;4;;88c348b6;-2.9916136554675177e-06
23_02_14 11:26:12.583;1299;I;1210;808;2101;4;;8b1144b6;-2.921648729170556e-06
23_02_14 11:26:12.712;1303;I;1210;808;2101;4;;054660b6;-3.341935780554195e-06
23_02_14 11:26:12.844;1307;I;1210;808;2101;4;;05ce73b6;-3.632974085121532e-06
23_02_14 11:26:12.971;1311;I;1210;808;2101;4;;992562b6;-3.3698509014357114e-06
23_02_14 11:26:13.113;1315;I;1210;808;2101;4;;98505036;3.1041327019920573e-06
23_02_14 11:26:13.210;1319;I;1210;808;2101;4;;68e96fb6;-3.574963557184674e-06
23_02_14 11:26:13.340;1323;I;1210;808;2101;4;;4d2f4e36;3.0723924737685593e-06
23_02_14 11:26:13.494;1327;I;1210;808;2101;4;;7ab023b5;-6.097903906265856e-07
23_02_14 11:26:13.644;1331;I;1210;808;2101;4;;af8eb4b4;-3.3631428664193663e-07
23_02_14 11:26:13.745;1335;I;1210;808;2101;4;;cd0283b5;-9.761075716596679e-07
23_02_14 11:26:13.875;1339;I;1210;808;2101;4;;4f3d7ab4;-2.3305368301862472e-07
23_02_14 11:26:14.043;1343;I;1210;808;2101;4;;b0a751b6;-3.1241033866535872e-06
