Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;regular1_data.mag.x;regular1_data.mag.y;regular1_data.mag.z;temperature1;temperature2
23_03_21 11:25:33.424;46452;I;1008;808;2903;20;;be8c3447767f9ac73420a9c68f0707420080eb41;46220.7421875;-79102.921875;-21648.1015625;33.757381439208984;29.4375
23_03_21 11:25:33.530;46452;I;1008;808;2903;20;;178c3447dc7f9ac7122ca9c68f0707420080eb41;46220.08984375;-79103.71875;-21654.03515625;33.757381439208984;29.4375
23_03_21 11:25:33.634;46452;I;1008;808;2903;20;;fe8b3447ac809ac72a3aa9c68f0707420080eb41;46219.9921875;-79105.34375;-21661.08203125;33.757381439208984;29.4375
23_03_21 11:25:33.736;46452;I;1008;808;2903;20;;688c3447d3809ac72c37a9c68f0707420080eb41;46220.40625;-79105.6484375;-21659.5859375;33.757381439208984;29.4375
23_03_21 11:25:33.834;46452;I;1008;808;2903;20;;7b8d3447d1809ac74f2da9c68f0707420080eb41;46221.48046875;-79105.6328125;-21654.654296875;33.757381439208984;29.4375
23_03_21 11:25:33.935;46452;I;1008;808;2903;20;;5e8d3447a0809ac77724a9c68f0707420080eb41;46221.3671875;-79105.25;-21650.232421875;33.757381439208984;29.4375
23_03_21 11:25:34.035;46452;I;1008;808;2903;20;;5b8c34476c809ac7f31ca9c68f0707420080eb41;46220.35546875;-79104.84375;-21646.474609375;33.757381439208984;29.4375
23_03_21 11:25:34.135;46452;I;1008;808;2903;20;;0d8c344741809ac76222a9c68f0707420080eb41;46220.05078125;-79104.5078125;-21649.19140625;33.757381439208984;29.4375
23_03_21 11:25:34.241;46452;I;1008;808;2903;20;;ee8b344799809ac7082fa9c60d6d04420080eb41;46219.9296875;-79105.1953125;-21655.515625;33.10649490356445;29.4375
23_03_21 11:25:34.341;46452;I;1008;808;2903;20;;858c344721819ac7b439a9c60d6d04420080eb41;46220.51953125;-79106.2578125;-21660.8515625;33.10649490356445;29.4375
23_03_21 11:25:34.439;46452;I;1008;808;2903;20;;278d34477e819ac76d45a9c60d6d04420080eb41;46221.15234375;-79106.984375;-21666.712890625;33.10649490356445;29.4375
23_03_21 11:25:34.544;46452;I;1008;808;2903;20;;288d34472b819ac7d442a9c60d6d04420080eb41;46221.15625;-79106.3359375;-21665.4140625;33.10649490356445;29.4375
23_03_21 11:25:34.650;46452;I;1008;808;2903;20;;1f8d344752809ac7ea34a9c60d6d04420080eb41;46221.12109375;-79104.640625;-21658.45703125;33.10649490356445;29.4375
23_03_21 11:25:34.750;46452;I;1008;808;2903;20;;598c344768809ac7dc2ea9c60d6d04420080eb41;46220.34765625;-79104.8125;-21655.4296875;33.10649490356445;29.4375
23_03_21 11:25:34.854;46452;I;1008;808;2903;20;;998b3447af809ac71232a9c60d6d04420080eb41;46219.59765625;-79105.3671875;-21657.03515625;33.10649490356445;29.4375
23_03_21 11:25:34.953;46452;I;1008;808;2903;20;;c58b344726809ac7282fa9c60d6d04420080eb41;46219.76953125;-79104.296875;-21655.578125;33.10649490356445;29.4375
23_03_21 11:25:35.055;46452;I;1008;808;2903;20;;e18c3447ee7f9ac7a426a9c60d6d04420080eb41;46220.87890625;-79103.859375;-21651.3203125;33.10649490356445;29.4375
23_03_21 11:25:35.155;46452;I;1008;808;2903;20;;c18c3447a47f9ac7fc20a9c60d6d04420080eb41;46220.75390625;-79103.28125;-21648.4921875;33.10649490356445;29.4375
23_03_21 11:25:35.255;46452;I;1008;808;2903;20;;538c3447b47f9ac72a27a9c6cc1f03420080eb41;46220.32421875;-79103.40625;-21651.58203125;32.78105163574219;29.4375
23_03_21 11:25:35.354;46452;I;1008;808;2903;20;;4a8b34479e7f9ac74221a9c6cc1f03420080eb41;46219.2890625;-79103.234375;-21648.62890625;32.78105163574219;29.4375
23_03_21 11:25:35.454;46452;I;1008;808;2903;20;;74883447407f9ac7880fa9c6cc1f03420080eb41;46216.453125;-79102.5;-21639.765625;32.78105163574219;29.4375
23_03_21 11:25:35.560;46452;I;1008;808;2903;20;;c78534479a7e9ac75012a9c6cc1f03420080eb41;46213.77734375;-79101.203125;-21641.15625;32.78105163574219;29.4375
23_03_21 11:25:35.666;46452;I;1008;808;2903;20;;818334471f7d9ac7df15a9c6cc1f03420080eb41;46211.50390625;-79098.2421875;-21642.935546875;32.78105163574219;29.4375
23_03_21 11:25:35.771;46452;I;1008;808;2903;20;;528134478e7c9ac79b1ea9c6cc1f03420080eb41;46209.3203125;-79097.109375;-21647.302734375;32.78105163574219;29.4375
23_03_21 11:25:35.870;46452;I;1008;808;2903;20;;5e803447ce7c9ac75e24a9c6cc1f03420080eb41;46208.3671875;-79097.609375;-21650.18359375;32.78105163574219;29.4375
23_03_21 11:25:35.970;46452;I;1008;808;2903;20;;d97f3447907d9ac75c21a9c6cc1f03420080eb41;46207.84765625;-79099.125;-21648.6796875;32.78105163574219;29.4375
23_03_21 11:25:36.070;46452;I;1008;808;2903;20;;1a8034473c7e9ac7de19a9c6cc1f03420080eb41;46208.1015625;-79100.46875;-21644.93359375;32.78105163574219;29.4375
23_03_21 11:25:36.174;46452;I;1008;808;2903;20;;98803447f87e9ac7ab16a9c6cc1f03420080eb41;46208.59375;-79101.9375;-21643.333984375;32.78105163574219;29.4375
23_03_21 11:25:36.275;46452;I;1008;808;2903;20;;f881344791809ac7701ba9c6cc1f03420080eb41;46209.96875;-79105.1328125;-21645.71875;32.78105163574219;29.4375
23_03_21 11:25:36.381;46452;I;1008;808;2903;20;;bd83344727829ac72c2aa9c6cc1f03420080eb41;46211.73828125;-79108.3046875;-21653.0859375;32.78105163574219;29.4375
23_03_21 11:25:36.480;46452;I;1008;808;2903;20;;5485344787829ac78b37a9c6cc1f03420080eb41;46213.328125;-79109.0546875;-21659.771484375;32.78105163574219;29.4375
23_03_21 11:25:36.581;46452;I;1008;808;2903;20;;2a87344779829ac79c33a9c6cc1f03420080eb41;46215.1640625;-79108.9453125;-21657.8046875;32.78105163574219;29.4375
23_03_21 11:25:36.681;46452;I;1008;808;2903;20;;3d89344702829ac7432ea9c6cc1f03420080eb41;46217.23828125;-79108.015625;-21655.130859375;32.78105163574219;29.4375
23_03_21 11:25:36.779;46452;I;1008;808;2903;20;;418a34476d819ac78929a9c6cc1f03420080eb41;46218.25390625;-79106.8515625;-21652.767578125;32.78105163574219;29.4375
23_03_21 11:25:36.880;46452;I;1008;808;2903;20;;a98a34479c809ac78223a9c6cc1f03420080eb41;46218.66015625;-79105.21875;-21649.75390625;32.78105163574219;29.4375
23_03_21 11:25:36.980;46452;I;1008;808;2903;20;;148a344799809ac79a28a9c6cc1f03420080eb41;46218.078125;-79105.1953125;-21652.30078125;32.78105163574219;29.4375
23_03_21 11:25:37.079;46452;I;1008;808;2903;20;;7e89344786809ac7fc2fa9c6cc1f03420080eb41;46217.4921875;-79105.046875;-21655.9921875;32.78105163574219;29.4375
23_03_21 11:25:37.180;46452;I;1008;808;2903;20;;a38a34479b809ac79d34a9c6cc1f03420080eb41;46218.63671875;-79105.2109375;-21658.306640625;32.78105163574219;29.4375
23_03_21 11:25:37.280;46452;I;1008;808;2903;20;;33893447a7809ac7ae34a9c68f0707420080eb41;46217.19921875;-79105.3046875;-21658.33984375;33.757381439208984;29.4375
23_03_21 11:25:37.380;46452;I;1008;808;2903;20;;a189344738809ac7003aa9c68f0707420080eb41;46217.62890625;-79104.4375;-21661.0;33.757381439208984;29.4375
23_03_21 11:25:37.485;46452;I;1008;808;2903;20;;41893447a47f9ac7bb40a9c68f0707420080eb41;46217.25390625;-79103.28125;-21664.365234375;33.757381439208984;29.4375
23_03_21 11:25:37.584;46452;I;1008;808;2903;20;;2f893447f17e9ac7b635a9c68f0707420080eb41;46217.18359375;-79101.8828125;-21658.85546875;33.757381439208984;29.4375
23_03_21 11:25:37.689;46452;I;1008;808;2903;20;;1f893447cc7e9ac7042ca9c68f0707420080eb41;46217.12109375;-79101.59375;-21654.0078125;33.757381439208984;29.4375
23_03_21 11:25:37.789;46452;I;1008;808;2903;20;;448934476d7e9ac7572ea9c68f0707420080eb41;46217.265625;-79100.8515625;-21655.169921875;33.757381439208984;29.4375
23_03_21 11:25:37.889;46452;I;1008;808;2903;20;;ba883447247e9ac7492ea9c68f0707420080eb41;46216.7265625;-79100.28125;-21655.142578125;33.757381439208984;29.4375
23_03_21 11:25:37.990;46452;I;1008;808;2903;20;;c7883447007e9ac7ea23a9c68f0707420080eb41;46216.77734375;-79100.0;-21649.95703125;33.757381439208984;29.4375
23_03_21 11:25:38.090;46452;I;1008;808;2903;20;;30883447747e9ac7c51fa9c68f0707420080eb41;46216.1875;-79100.90625;-21647.884765625;33.757381439208984;29.4375
23_03_21 11:25:38.194;46452;I;1008;808;2903;20;;c0873447a77e9ac74628a9c68f0707420080eb41;46215.75;-79101.3046875;-21652.13671875;33.757381439208984;29.4375
23_03_21 11:25:38.295;46452;I;1008;808;2903;20;;b8883447aa7e9ac7052fa9c64eba05420080eb41;46216.71875;-79101.328125;-21655.509765625;33.43193817138672;29.4375
23_03_21 11:25:38.394;46452;I;1008;808;2903;20;;158c3447397e9ac7e82da9c64eba05420080eb41;46220.08203125;-79100.4453125;-21654.953125;33.43193817138672;29.4375
23_03_21 11:25:38.494;46452;I;1008;808;2903;20;;ed8f3447f37d9ac77e2ca9c64eba05420080eb41;46223.92578125;-79099.8984375;-21654.24609375;33.43193817138672;29.4375
23_03_21 11:25:38.596;46452;I;1008;808;2903;20;;f3913447e27c9ac77322a9c64eba05420080eb41;46225.94921875;-79097.765625;-21649.224609375;33.43193817138672;29.4375
23_03_21 11:25:38.700;46452;I;1008;808;2903;20;;86923447a47c9ac7ff21a9c64eba05420080eb41;46226.5234375;-79097.28125;-21648.998046875;33.43193817138672;29.4375
23_03_21 11:25:38.805;46452;I;1008;808;2903;20;;ac923447da7c9ac7c627a9c64eba05420080eb41;46226.671875;-79097.703125;-21651.88671875;33.43193817138672;29.4375
23_03_21 11:25:38.905;46452;I;1008;808;2903;20;;da923447287d9ac77e2aa9c64eba05420080eb41;46226.8515625;-79098.3125;-21653.24609375;33.43193817138672;29.4375
23_03_21 11:25:39.008;46452;I;1008;808;2903;20;;e1913447b07c9ac76024a9c64eba05420080eb41;46225.87890625;-79097.375;-21650.1875;33.43193817138672;29.4375
23_03_21 11:25:39.114;46452;I;1008;808;2903;20;;cc903447fa7b9ac77219a9c64eba05420080eb41;46224.796875;-79095.953125;-21644.72265625;33.43193817138672;29.4375
23_03_21 11:25:39.220;46452;I;1008;808;2903;20;;11903447ce7b9ac7180ea9c68f0707420080eb41;46224.06640625;-79095.609375;-21639.046875;33.757381439208984;29.4375
23_03_21 11:25:39.315;46452;I;1008;808;2903;20;;828f3447e57b9ac7860ea9c68f0707420080eb41;46223.5078125;-79095.7890625;-21639.26171875;33.757381439208984;29.4375
23_03_21 11:25:39.415;46452;I;1008;808;2903;20;;728f3447f07b9ac7eb18a9c68f0707420080eb41;46223.4453125;-79095.875;-21644.458984375;33.757381439208984;29.4375
23_03_21 11:25:39.514;46452;I;1008;808;2903;20;;808f34470e7c9ac76b1da9c68f0707420080eb41;46223.5;-79096.109375;-21646.708984375;33.757381439208984;29.4375
23_03_21 11:25:39.614;46452;I;1008;808;2903;20;;6b8f3447f77b9ac74416a9c68f0707420080eb41;46223.41796875;-79095.9296875;-21643.1328125;33.757381439208984;29.4375
23_03_21 11:25:39.715;46452;I;1008;808;2903;20;;3d903447fe7b9ac7230aa9c68f0707420080eb41;46224.23828125;-79095.984375;-21637.068359375;33.757381439208984;29.4375
23_03_21 11:25:39.825;46452;I;1008;808;2903;20;;81913447287c9ac76e06a9c68f0707420080eb41;46225.50390625;-79096.3125;-21635.21484375;33.757381439208984;29.4375
23_03_21 11:25:39.925;46452;I;1008;808;2903;20;;a3913447a47c9ac7e705a9c68f0707420080eb41;46225.63671875;-79097.28125;-21634.951171875;33.757381439208984;29.4375
23_03_21 11:25:40.025;46452;I;1008;808;2903;20;;999134477f7d9ac75a06a9c68f0707420080eb41;46225.59765625;-79098.9921875;-21635.17578125;33.757381439208984;29.4375
23_03_21 11:25:40.124;46452;I;1008;808;2903;20;;02923447907d9ac7f101a9c68f0707420080eb41;46226.0078125;-79099.125;-21632.970703125;33.757381439208984;29.4375
23_03_21 11:25:40.225;46452;I;1008;808;2903;20;;09933447577d9ac71f04a9c64a8500420080eb41;46227.03515625;-79098.6796875;-21634.060546875;32.130165100097656;29.4375
23_03_21 11:25:40.326;46452;I;1008;808;2903;20;;c0923447fe7c9ac7340ca9c64a8500420080eb41;46226.75;-79097.984375;-21638.1015625;32.130165100097656;29.4375
23_03_21 11:25:40.430;46452;I;1008;808;2903;20;;e9923447b17c9ac7be17a9c64a8500420080eb41;46226.91015625;-79097.3828125;-21643.87109375;32.130165100097656;29.4375
23_03_21 11:25:40.534;46452;I;1008;808;2903;20;;83923447fe7b9ac7f211a9c64a8500420080eb41;46226.51171875;-79095.984375;-21640.97265625;32.130165100097656;29.4375
23_03_21 11:25:40.640;46452;I;1008;808;2903;20;;da923447487c9ac7eb0aa9c64a8500420080eb41;46226.8515625;-79096.5625;-21637.458984375;32.130165100097656;29.4375
23_03_21 11:25:40.745;46452;I;1008;808;2903;20;;69933447ab7c9ac7da00a9c64a8500420080eb41;46227.41015625;-79097.3359375;-21632.42578125;32.130165100097656;29.4375
23_03_21 11:25:40.845;46452;I;1008;808;2903;20;;50933447e17c9ac7e8fca8c64a8500420080eb41;46227.3125;-79097.7578125;-21630.453125;32.130165100097656;29.4375
23_03_21 11:25:40.945;46452;I;1008;808;2903;20;;fa933447b27c9ac702fea8c64a8500420080eb41;46227.9765625;-79097.390625;-21631.00390625;32.130165100097656;29.4375
23_03_21 11:25:41.045;46452;I;1008;808;2903;20;;3c943447807c9ac73d04a9c64a8500420080eb41;46228.234375;-79097.0;-21634.119140625;32.130165100097656;29.4375
23_03_21 11:25:41.145;46452;I;1008;808;2903;20;;b0933447847c9ac75808a9c64a8500420080eb41;46227.6875;-79097.03125;-21636.171875;32.130165100097656;29.4375
23_03_21 11:25:41.255;46452;I;1008;808;2903;20;;48933447e77c9ac7d103a9c68bd201420080eb41;46227.28125;-79097.8046875;-21633.908203125;32.45560836791992;29.4375
23_03_21 11:25:41.360;46452;I;1008;808;2903;20;;d7933447ff7c9ac74605a9c68bd201420080eb41;46227.83984375;-79097.9921875;-21634.63671875;32.45560836791992;29.4375
23_03_21 11:25:41.465;46452;I;1008;808;2903;20;;63943447c77d9ac7bc0ca9c68bd201420080eb41;46228.38671875;-79099.5546875;-21638.3671875;32.45560836791992;29.4375
23_03_21 11:25:41.569;46452;I;1008;808;2903;20;;fb9434472c7e9ac75019a9c68bd201420080eb41;46228.98046875;-79100.34375;-21644.65625;32.45560836791992;29.4375
23_03_21 11:25:41.670;46452;I;1008;808;2903;20;;74953447bc7d9ac76617a9c68bd201420080eb41;46229.453125;-79099.46875;-21643.69921875;32.45560836791992;29.4375
23_03_21 11:25:41.775;46452;I;1008;808;2903;20;;c5953447d37d9ac7261aa9c68bd201420080eb41;46229.76953125;-79099.6484375;-21645.07421875;32.45560836791992;29.4375
23_03_21 11:25:41.879;46452;I;1008;808;2903;20;;a09534477e7e9ac76d22a9c68bd201420080eb41;46229.625;-79100.984375;-21649.212890625;32.45560836791992;29.4375
23_03_21 11:25:41.980;46452;I;1008;808;2903;20;;62953447587f9ac74d35a9c68bd201420080eb41;46229.3828125;-79102.6875;-21658.650390625;32.45560836791992;29.4375
23_03_21 11:25:42.085;46452;I;1008;808;2903;20;;869534473c7f9ac7e841a9c68bd201420080eb41;46229.5234375;-79102.46875;-21664.953125;32.45560836791992;29.4375
23_03_21 11:25:42.191;46452;I;1008;808;2903;20;;2d953447397f9ac70b41a9c68bd201420080eb41;46229.17578125;-79102.4453125;-21664.521484375;32.45560836791992;29.4375
23_03_21 11:25:42.295;46452;I;1008;808;2903;20;;b9953447167f9ac7353da9c68bd201420080eb41;46229.72265625;-79102.171875;-21662.603515625;32.45560836791992;29.4375
23_03_21 11:25:42.394;46452;I;1008;808;2903;20;;059634474e7f9ac7053ca9c68bd201420080eb41;46230.01953125;-79102.609375;-21662.009765625;32.45560836791992;29.4375
23_03_21 11:25:42.494;46452;I;1008;808;2903;20;;4e963447497f9ac7cb36a9c68bd201420080eb41;46230.3046875;-79102.5703125;-21659.396484375;32.45560836791992;29.4375
23_03_21 11:25:42.600;46452;I;1008;808;2903;20;;78963447e67e9ac74037a9c68bd201420080eb41;46230.46875;-79101.796875;-21659.625;32.45560836791992;29.4375
23_03_21 11:25:42.705;46452;I;1008;808;2903;20;;55963447227e9ac72436a9c68bd201420080eb41;46230.33203125;-79100.265625;-21659.0703125;32.45560836791992;29.4375
23_03_21 11:25:42.806;46452;I;1008;808;2903;20;;19963447b07d9ac7813aa9c68bd201420080eb41;46230.09765625;-79099.375;-21661.251953125;32.45560836791992;29.4375
23_03_21 11:25:42.910;46452;I;1008;808;2903;20;;d5943447077e9ac75a41a9c68bd201420080eb41;46228.83203125;-79100.0546875;-21664.67578125;32.45560836791992;29.4375
23_03_21 11:25:43.014;46452;I;1008;808;2903;20;;879434478a7e9ac7da3ea9c68bd201420080eb41;46228.52734375;-79101.078125;-21663.42578125;32.45560836791992;29.4375
23_03_21 11:25:43.115;46452;I;1008;808;2903;20;;2e943447e47e9ac7da3fa9c68bd201420080eb41;46228.1796875;-79101.78125;-21663.92578125;32.45560836791992;29.4375
23_03_21 11:25:43.219;46452;I;1008;808;2903;20;;dd933447807e9ac71e43a9c6cc1f03420080eb41;46227.86328125;-79101.0;-21665.55859375;32.78105163574219;29.4375
23_03_21 11:25:43.314;46452;I;1008;808;2903;20;;d69334471b7e9ac76741a9c6cc1f03420080eb41;46227.8359375;-79100.2109375;-21664.701171875;32.78105163574219;29.4375
23_03_21 11:25:43.419;46452;I;1008;808;2903;20;;c19334475a7e9ac77a42a9c6cc1f03420080eb41;46227.75390625;-79100.703125;-21665.23828125;32.78105163574219;29.4375
23_03_21 11:25:43.520;46452;I;1008;808;2903;20;;98933447a77e9ac79346a9c6cc1f03420080eb41;46227.59375;-79101.3046875;-21667.287109375;32.78105163574219;29.4375
23_03_21 11:25:43.629;46452;I;1008;808;2903;20;;5b933447cf7e9ac7fa48a9c6cc1f03420080eb41;46227.35546875;-79101.6171875;-21668.48828125;32.78105163574219;29.4375
23_03_21 11:25:43.731;46452;I;1008;808;2903;20;;319334472c7f9ac72251a9c6cc1f03420080eb41;46227.19140625;-79102.34375;-21672.56640625;32.78105163574219;29.4375
23_03_21 11:25:43.831;46452;I;1008;808;2903;20;;d0923447a17f9ac7c05fa9c6cc1f03420080eb41;46226.8125;-79103.2578125;-21679.875;32.78105163574219;29.4375
23_03_21 11:25:43.935;46452;I;1008;808;2903;20;;3693344730809ac71b6ba9c6cc1f03420080eb41;46227.2109375;-79104.375;-21685.552734375;32.78105163574219;29.4375
23_03_21 11:25:44.041;46452;I;1008;808;2903;20;;ed93344760809ac7a673a9c6cc1f03420080eb41;46227.92578125;-79104.75;-21689.82421875;32.78105163574219;29.4375
23_03_21 11:25:44.142;46452;I;1008;808;2903;20;;89933447fe7f9ac78180a9c6cc1f03420080eb41;46227.53515625;-79103.984375;-21696.251953125;32.78105163574219;29.4375
23_03_21 11:25:44.246;46452;I;1008;808;2903;20;;5d933447e47f9ac71b8ba9c64a8500420080eb41;46227.36328125;-79103.78125;-21701.552734375;32.130165100097656;29.4375
23_03_21 11:25:44.346;46452;I;1008;808;2903;20;;2993344719809ac78b91a9c64a8500420080eb41;46227.16015625;-79104.1953125;-21704.771484375;32.130165100097656;29.4375
23_03_21 11:25:44.449;46452;I;1008;808;2903;20;;6f92344755809ac7cc98a9c64a8500420080eb41;46226.43359375;-79104.6640625;-21708.3984375;32.130165100097656;29.4375
23_03_21 11:25:44.549;46452;I;1008;808;2903;20;;7d92344796809ac7309fa9c64a8500420080eb41;46226.48828125;-79105.171875;-21711.59375;32.130165100097656;29.4375
23_03_21 11:25:44.649;46452;I;1008;808;2903;20;;a9923447f1819ac727a4a9c64a8500420080eb41;46226.66015625;-79107.8828125;-21714.076171875;32.130165100097656;29.4375
23_03_21 11:25:44.749;46452;I;1008;808;2903;20;;829234478a839ac704a8a9c64a8500420080eb41;46226.5078125;-79111.078125;-21716.0078125;32.130165100097656;29.4375
23_03_21 11:25:44.856;46452;I;1008;808;2903;20;;369234473f849ac761a8a9c64a8500420080eb41;46226.2109375;-79112.4921875;-21716.189453125;32.130165100097656;29.4375
23_03_21 11:25:44.954;46452;I;1008;808;2903;20;;6191344754849ac764aba9c64a8500420080eb41;46225.37890625;-79112.65625;-21717.6953125;32.130165100097656;29.4375
23_03_21 11:25:45.054;46452;I;1008;808;2903;20;;7290344716849ac762aca9c64a8500420080eb41;46224.4453125;-79112.171875;-21718.19140625;32.130165100097656;29.4375
23_03_21 11:25:45.155;46452;I;1008;808;2903;20;;db8f3447a8839ac735aea9c64a8500420080eb41;46223.85546875;-79111.3125;-21719.103515625;32.130165100097656;29.4375
23_03_21 11:25:45.254;46452;I;1008;808;2903;20;;0090344769839ac756aca9c60d6d04420080eb41;46224.0;-79110.8203125;-21718.16796875;33.10649490356445;29.4375
23_03_21 11:25:45.354;46452;I;1008;808;2903;20;;9a91344782839ac7f8aba9c60d6d04420080eb41;46225.6015625;-79111.015625;-21717.984375;33.10649490356445;29.4375
23_03_21 11:25:45.455;46452;I;1008;808;2903;20;;c99234479c839ac7a6ada9c60d6d04420080eb41;46226.78515625;-79111.21875;-21718.82421875;33.10649490356445;29.4375
23_03_21 11:25:45.555;46452;I;1008;808;2903;20;;4993344788839ac7f9b4a9c60d6d04420080eb41;46227.28515625;-79111.0625;-21722.486328125;33.10649490356445;29.4375
23_03_21 11:25:45.656;46452;I;1008;808;2903;20;;1a9334475b839ac741bea9c60d6d04420080eb41;46227.1015625;-79110.7109375;-21727.126953125;33.10649490356445;29.4375
23_03_21 11:25:45.761;46452;I;1008;808;2903;20;;87923447d3829ac71dc5a9c60d6d04420080eb41;46226.52734375;-79109.6484375;-21730.556640625;33.10649490356445;29.4375
23_03_21 11:25:45.860;46452;I;1008;808;2903;20;;b991344747829ac72ac8a9c60d6d04420080eb41;46225.72265625;-79108.5546875;-21732.08203125;33.10649490356445;29.4375
23_03_21 11:25:45.960;46452;I;1008;808;2903;20;;a19234475f829ac770cea9c60d6d04420080eb41;46226.62890625;-79108.7421875;-21735.21875;33.10649490356445;29.4375
23_03_21 11:25:46.060;46452;I;1008;808;2903;20;;649534479f829ac7b4d2a9c60d6d04420080eb41;46229.390625;-79109.2421875;-21737.3515625;33.10649490356445;29.4375
23_03_21 11:25:46.164;46452;I;1008;808;2903;20;;f4973447f6829ac786d7a9c60d6d04420080eb41;46231.953125;-79109.921875;-21739.76171875;33.10649490356445;29.4375
23_03_21 11:25:46.270;46452;I;1008;808;2903;20;;ae99344744839ac751d9a9c60d6d04420080eb41;46233.6796875;-79110.53125;-21740.658203125;33.10649490356445;29.4375
23_03_21 11:25:46.372;46452;I;1008;808;2903;20;;a39934479b829ac7bfd9a9c60d6d04420080eb41;46233.63671875;-79109.2109375;-21740.873046875;33.10649490356445;29.4375
23_03_21 11:25:46.475;46452;I;1008;808;2903;20;;d4973447dc819ac7ddd6a9c60d6d04420080eb41;46231.828125;-79107.71875;-21739.431640625;33.10649490356445;29.4375
23_03_21 11:25:46.574;46452;I;1008;808;2903;20;;bb9634477b819ac71adaa9c60d6d04420080eb41;46230.73046875;-79106.9609375;-21741.05078125;33.10649490356445;29.4375
23_03_21 11:25:46.675;46452;I;1008;808;2903;20;;53953447e8809ac7c0d7a9c60d6d04420080eb41;46229.32421875;-79105.8125;-21739.875;33.10649490356445;29.4375
23_03_21 11:25:46.780;46452;I;1008;808;2903;20;;379434479a809ac70ed4a9c60d6d04420080eb41;46228.21484375;-79105.203125;-21738.02734375;33.10649490356445;29.4375
23_03_21 11:25:46.880;46452;I;1008;808;2903;20;;d0923447fb809ac736d8a9c60d6d04420080eb41;46226.8125;-79105.9609375;-21740.10546875;33.10649490356445;29.4375
23_03_21 11:25:46.984;46452;I;1008;808;2903;20;;74923447fd819ac72be0a9c60d6d04420080eb41;46226.453125;-79107.9765625;-21744.083984375;33.10649490356445;29.4375
23_03_21 11:25:47.084;46452;I;1008;808;2903;20;;1593344776829ac73ee6a9c60d6d04420080eb41;46227.08203125;-79108.921875;-21747.12109375;33.10649490356445;29.4375
23_03_21 11:25:47.185;46452;I;1008;808;2903;20;;fa9334475b829ac7ebe6a9c60d6d04420080eb41;46227.9765625;-79108.7109375;-21747.458984375;33.10649490356445;29.4375
23_03_21 11:25:47.286;46452;I;1008;808;2903;20;;fc953447e6819ac7b6e5a9c6cc1f03420080eb41;46229.984375;-79107.796875;-21746.85546875;32.78105163574219;29.4375
23_03_21 11:25:47.390;46452;I;1008;808;2903;20;;8e96344766819ac792dda9c6cc1f03420080eb41;46230.5546875;-79106.796875;-21742.78515625;32.78105163574219;29.4375
23_03_21 11:25:47.494;46452;I;1008;808;2903;20;;9f9534470b819ac7f4dba9c6cc1f03420080eb41;46229.62109375;-79106.0859375;-21741.9765625;32.78105163574219;29.4375
23_03_21 11:25:47.599;46452;I;1008;808;2903;20;;3d953447dc809ac75de1a9c6cc1f03420080eb41;46229.23828125;-79105.71875;-21744.681640625;32.78105163574219;29.4375
23_03_21 11:25:47.700;46452;I;1008;808;2903;20;;9995344716819ac73deaa9c6cc1f03420080eb41;46229.59765625;-79106.171875;-21749.119140625;32.78105163574219;29.4375
23_03_21 11:25:47.800;46452;I;1008;808;2903;20;;9a943447af809ac7b4e9a9c6cc1f03420080eb41;46228.6015625;-79105.3671875;-21748.8515625;32.78105163574219;29.4375
23_03_21 11:25:47.904;46452;I;1008;808;2903;20;;599434479a7f9ac778e4a9c6cc1f03420080eb41;46228.34765625;-79103.203125;-21746.234375;32.78105163574219;29.4375
23_03_21 11:25:48.010;46452;I;1008;808;2903;20;;e49434470c7e9ac751d7a9c6cc1f03420080eb41;46228.890625;-79100.09375;-21739.658203125;32.78105163574219;29.4375
23_03_21 11:25:48.110;46452;I;1008;808;2903;20;;25953447f27c9ac73bd5a9c6cc1f03420080eb41;46229.14453125;-79097.890625;-21738.615234375;32.78105163574219;29.4375
23_03_21 11:25:48.224;46452;I;1008;808;2903;20;;70943447507c9ac782d9a9c6cc1f03420080eb41;46228.4375;-79096.625;-21740.75390625;32.78105163574219;29.4375
23_03_21 11:25:48.309;46452;I;1008;808;2903;20;;c1923447cc7b9ac7a8d6a9c60d6d04420080eb41;46226.75390625;-79095.59375;-21739.328125;33.10649490356445;29.4375
23_03_21 11:25:48.410;46452;I;1008;808;2903;20;;5d8e34472e7b9ac7a4d8a9c60d6d04420080eb41;46222.36328125;-79094.359375;-21740.3203125;33.10649490356445;29.4375
23_03_21 11:25:48.514;46452;I;1008;808;2903;20;;f9883447d77a9ac7ced8a9c60d6d04420080eb41;46216.97265625;-79093.6796875;-21740.40234375;33.10649490356445;29.4375
23_03_21 11:25:48.615;46452;I;1008;808;2903;20;;7a863447317b9ac7edd6a9c60d6d04420080eb41;46214.4765625;-79094.3828125;-21739.462890625;33.10649490356445;29.4375
23_03_21 11:25:48.720;46452;I;1008;808;2903;20;;ce853447e17b9ac7e0d4a9c60d6d04420080eb41;46213.8046875;-79095.7578125;-21738.4375;33.10649490356445;29.4375
23_03_21 11:25:48.825;46452;I;1008;808;2903;20;;88853447917c9ac771d4a9c60d6d04420080eb41;46213.53125;-79097.1328125;-21738.220703125;33.10649490356445;29.4375
23_03_21 11:25:48.925;46452;I;1008;808;2903;20;;ed863447987d9ac7e2cca9c60d6d04420080eb41;46214.92578125;-79099.1875;-21734.44140625;33.10649490356445;29.4375
